w,r,v,noise
0.3375867589953678,0.18726729919697058,0.3141919325464072,0.2811369819029933
0.28176172242398667,1.7158515626322124,1.2796084782655894,3.0559519259355628
0.03570175438596492,0.035964912280701755,0.019736842105263164,0.014385964912280697
0.07460971806520678,0.2657742544460703,0.0,0.0
