w,r,v,noise
0.1589898789671668,0.17353793043715757,0.058745490268083775,0.15789932392875866
-4.132202385662193,-49.97426033620535,-33.37743592651572,-5.264764669924381
0.04289473684210529,0.12956140350877196,0.16482456140350876,0.02087719298245616
0.852282795801469,0.8039546873413437,0.9666122025954542,0.7816551171520502
