w,r,v,noise
0.13970560644409113,0.15919136547529178,0.02401285994416026,0.1044573126087457
2.531609614830763,-3.5962930438107885,-58.37675837051401,1.4908815592241538
0.031228070175438577,0.03245614035087718,0.2581578947368421,0.02526315789473682
0.8929054019631453,0.5170365871693473,0.994216886000502,0.9058033507326524
