w,r,v,noise
0.16617093098460953,0.1960133774743939,0.046705177787904756,0.16064915062906293
-3.952503986941731,3.9586177892360244,-25.655107878115412,-9.474830608135388
0.057807017543859696,0.023947368421052634,0.2176315789473684,0.06789473684210529
0.7824831728134471,0.2124790964124454,0.9686834783765642,0.6869528701355123
