timeStamp;roomX;roomZ;roomAngle;agentId;agentX;agentZ;agentLookX;agentLookZ;targetId;targetName;distanceToTarget
15.47038;-4.377338;37.68955;1.109027;11;-1.750091;-2.529454;0.6545482;-0.7559416;0;Greystone;11.03174
15.47038;-4.377338;37.68955;1.109027;12;-3.878414;-2.372476;0.6807721;-0.732451;0;Greystone;13.05116
15.47038;-4.377338;37.68955;1.109027;13;-1.255647;-1.662056;0.7006906;-0.7133831;0;Greystone;10.33628
15.47038;-4.377338;37.68955;1.109027;14;-2.729506;0.4085917;0.4987732;-0.8666716;0;Greystone;11.5657
15.49595;-4.285494;37.73458;1.11495;0;-2.263179;2.66643;0.3314554;-0.9434145;0;Greystone;11.29603
15.49595;-4.285494;37.73458;1.11495;1;2.387718;2.874977;-0.03569933;-0.9992243;0;Greystone;6.852757
15.49595;-4.285494;37.73458;1.11495;2;1.384039;-2.958212;0.8467658;-0.5317801;0;Greystone;8.230979
15.49595;-4.285494;37.73458;1.11495;3;0.1640654;4.660216;-0.06515854;-0.9977983;0;Greystone;9.595157
15.49595;-4.285494;37.73458;1.11495;4;-1.481889;-1.423788;0.59622;-0.8027374;0;Greystone;10.50011
15.49595;-4.285494;37.73458;1.11495;5;3.139219;-1.70899;0.8306791;-0.5564071;0;Greystone;6.123254
15.49595;-4.285494;37.73458;1.11495;6;-1.882931;4.764616;0.1654582;-0.9861686;0;Greystone;11.51569
15.49595;-4.285494;37.73458;1.11495;7;1.263721;0.4718962;0.4639221;-0.8857177;0;Greystone;7.568798
15.49595;-4.285494;37.73458;1.11495;8;-0.38868;-4.084033;0.828404;-0.5600436;0;Greystone;10.31754
15.49595;-4.285494;37.73458;1.11495;9;-3.698272;-1.97986;0.6690274;-0.7431878;0;Greystone;12.78202
15.49595;-4.285494;37.73458;1.11495;10;-2.763169;0.3143911;0.4373434;-0.899235;0;Greystone;11.59735
15.49595;-4.285494;37.73458;1.11495;11;-1.750091;-2.529454;0.6378284;-0.7701021;0;Greystone;11.01967
15.49595;-4.285494;37.73458;1.11495;12;-3.878414;-2.372476;0.6005464;-0.7995387;0;Greystone;13.04085
15.49595;-4.285494;37.73458;1.11495;13;-1.255647;-1.662056;0.6729286;-0.7396182;0;Greystone;10.32628
15.49595;-4.285494;37.73458;1.11495;14;-2.729506;0.4085917;0.5173461;-0.8557271;0;Greystone;11.5622
15.51543;-4.215345;37.76843;1.121199;0;-2.263179;2.66643;0.2101396;-0.9776143;0;Greystone;11.30209
15.51543;-4.215345;37.76843;1.121199;1;2.387718;2.874977;0.07989314;-0.996627;0;Greystone;6.866157
15.51543;-4.215345;37.76843;1.121199;2;1.384039;-2.958212;0.7699159;-0.6379626;0;Greystone;8.208366
15.51543;-4.215345;37.76843;1.121199;3;0.1640654;4.660216;0.09158004;-0.9957237;0;Greystone;9.612805
15.51543;-4.215345;37.76843;1.121199;4;-1.481889;-1.423788;0.6395561;-0.7686605;0;Greystone;10.48849
15.51543;-4.215345;37.76843;1.121199;5;3.139219;-1.70899;0.7331586;-0.6797153;0;Greystone;6.103324
15.51543;-4.215345;37.76843;1.121199;6;-1.882931;4.764616;0.1565218;-0.9876274;0;Greystone;11.53031
15.51543;-4.215345;37.76843;1.121199;7;1.263721;0.4718962;0.550715;-0.8345705;0;Greystone;7.565545
15.51543;-4.215345;37.76843;1.121199;8;-0.38868;-4.084033;0.8102105;-0.5860207;0;Greystone;10.29385
15.51543;-4.215345;37.76843;1.121199;9;-3.698272;-1.97986;0.6594688;-0.7516842;0;Greystone;12.76991
15.51543;-4.215345;37.76843;1.121199;10;-2.763169;0.3143911;0.4934193;-0.8697315;0;Greystone;11.59357
15.51543;-4.215345;37.76843;1.121199;11;-1.750091;-2.529454;0.7306623;-0.6826649;0;Greystone;11.00379
15.51543;-4.215345;37.76843;1.121199;12;-3.878414;-2.372476;0.6722614;-0.7402691;0;Greystone;13.02752
15.51543;-4.215345;37.76843;1.121199;13;-1.255647;-1.662056;0.6514603;-0.758593;0;Greystone;10.31344
15.51543;-4.215345;37.76843;1.121199;14;-2.729506;0.4085917;0.5161893;-0.8564229;0;Greystone;11.5588
15.53672;-4.138622;37.80539;1.121879;0;-2.263179;2.66643;0.1843515;-0.9828056;0;Greystone;11.31582
15.53672;-4.138622;37.80539;1.121879;1;2.387718;2.874977;0.1819198;-0.9831486;0;Greystone;6.891105
15.53672;-4.138622;37.80539;1.121879;2;1.384039;-2.958212;0.8308454;-0.5563158;0;Greystone;8.178095
15.53672;-4.138622;37.80539;1.121879;3;0.1640654;4.660216;0.09800539;-0.9951203;0;Greystone;9.643894
15.53672;-4.138622;37.80539;1.121879;4;-1.481889;-1.423788;0.6268269;-0.7790744;0;Greystone;10.47527
15.53672;-4.138622;37.80539;1.121879;5;3.139219;-1.70899;0.7118915;-0.7019551;0;Greystone;6.077427
15.53672;-4.138622;37.80539;1.121879;6;-1.882931;4.764616;0.085782;-0.9962597;0;Greystone;11.55683
15.53672;-4.138622;37.80539;1.121879;7;1.263721;0.4718962;0.5085081;-0.8609052;0;Greystone;7.565352
15.53672;-4.138622;37.80539;1.121879;8;-0.38868;-4.084033;0.8412473;-0.5405387;0;Greystone;10.2618
15.53672;-4.138622;37.80539;1.121879;9;-3.698272;-1.97986;0.5502785;-0.8349311;0;Greystone;12.75587
15.53672;-4.138622;37.80539;1.121879;10;-2.763169;0.3143911;0.5144343;-0.8574738;0;Greystone;11.59236
15.53672;-4.138622;37.80539;1.121879;11;-1.750091;-2.529454;0.6691481;-0.7430474;0;Greystone;10.98395
15.53672;-4.138622;37.80539;1.121879;12;-3.878414;-2.372476;0.6204752;-0.7841725;0;Greystone;13.01158
15.53672;-4.138622;37.80539;1.121879;13;-1.255647;-1.662056;0.6144211;-0.7888894;0;Greystone;10.29834
15.53672;-4.138622;37.80539;1.121879;14;-2.729506;0.4085917;0.4185516;-0.9081333;0;Greystone;11.55818
15.55805;-4.061782;37.84251;1.120764;0;-2.263179;2.66643;0.1653175;-0.9861878;0;Greystone;11.33537
15.55805;-4.061782;37.84251;1.120764;1;2.387718;2.874977;0.1819713;-0.9831449;0;Greystone;6.925779
15.55805;-4.061782;37.84251;1.120764;2;1.384039;-2.958212;0.8235157;-0.5671512;0;Greystone;8.139579
15.55805;-4.061782;37.84251;1.120764;3;0.1640654;4.660216;-0.07679006;-0.9969702;0;Greystone;9.68631
15.55805;-4.061782;37.84251;1.120764;4;-1.481889;-1.423788;0.6467702;-0.7626048;0;Greystone;10.45928
15.55805;-4.061782;37.84251;1.120764;5;3.139219;-1.70899;0.733265;-0.6795943;0;Greystone;6.045055
15.55805;-4.061782;37.84251;1.120764;6;-1.882931;4.764616;0.002208256;-0.9999456;0;Greystone;11.59318
15.55805;-4.061782;37.84251;1.120764;7;1.263721;0.4718962;0.3101199;-0.9505686;0;Greystone;7.566892
15.55805;-4.061782;37.84251;1.120764;8;-0.38868;-4.084033;0.7860129;-0.6180947;0;Greystone;10.22073
15.55805;-4.061782;37.84251;1.120764;9;-3.698272;-1.97986;0.6499;-0.7599679;0;Greystone;12.73866
15.55805;-4.061782;37.84251;1.120764;10;-2.763169;0.3143911;0.4386342;-0.8986056;0;Greystone;11.59221
15.55805;-4.061782;37.84251;1.120764;11;-1.750091;-2.529454;0.7211174;-0.692739;0;Greystone;10.95913
15.55805;-4.061782;37.84251;1.120764;12;-3.878414;-2.372476;0.6367457;-0.7710199;0;Greystone;12.99185
15.55805;-4.061782;37.84251;1.120764;13;-1.255647;-1.662056;0.669917;-0.7423515;0;Greystone;10.27986
15.55805;-4.061782;37.84251;1.120764;14;-2.729506;0.4085917;0.3724989;-0.9279769;0;Greystone;11.55879
15.57947;-3.985032;37.88061;1.109966;0;-2.263179;2.66643;0.2924337;-0.9562295;0;Greystone;11.37606
15.57947;-3.985032;37.88061;1.109966;1;2.387718;2.874977;0.1759815;-0.9842414;0;Greystone;6.996129
15.57947;-3.985032;37.88061;1.109966;2;1.384039;-2.958212;0.8156646;-0.5783343;0;Greystone;8.070228
15.57947;-3.985032;37.88061;1.109966;3;0.1640654;4.660216;-0.1065799;-0.9942324;0;Greystone;9.770294
15.57947;-3.985032;37.88061;1.109966;4;-1.481889;-1.423788;0.5710094;-0.8208606;0;Greystone;10.4326
15.57947;-3.985032;37.88061;1.109966;5;3.139219;-1.70899;0.7863919;-0.6173783;0;Greystone;5.988525
15.57947;-3.985032;37.88061;1.109966;6;-1.882931;4.764616;-0.0114684;-0.9998841;0;Greystone;11.66543
15.57947;-3.985032;37.88061;1.109966;7;1.263721;0.4718962;0.3673798;-0.9299223;0;Greystone;7.574543
15.57947;-3.985032;37.88061;1.109966;8;-0.38868;-4.084033;0.8142211;-0.5804673;0;Greystone;10.14593
15.57947;-3.985032;37.88061;1.109966;9;-3.698272;-1.97986;0.5614743;-0.8274416;0;Greystone;12.70923
15.57947;-3.985032;37.88061;1.109966;10;-2.763169;0.3143911;0.3690704;-0.9293472;0;Greystone;11.59549
15.57947;-3.985032;37.88061;1.109966;11;-1.750091;-2.529454;0.6656582;-0.7461745;0;Greystone;10.91543
15.57947;-3.985032;37.88061;1.109966;12;-3.878414;-2.372476;0.6698466;-0.7424508;0;Greystone;12.95755
15.57947;-3.985032;37.88061;1.109966;13;-1.255647;-1.662056;0.6686927;-0.7434646;0;Greystone;10.24847
15.57947;-3.985032;37.88061;1.109966;14;-2.729506;0.4085917;0.4344314;-0.9006447;0;Greystone;11.56356
15.60293;-3.901526;37.9234;1.097253;0;-2.263179;2.66643;0.1612606;-0.9868594;0;Greystone;11.42157
15.60293;-3.901526;37.9234;1.097253;1;2.387718;2.874977;-0.08825034;-0.995964;0;Greystone;7.075666
15.60293;-3.901526;37.9234;1.097253;2;1.384039;-2.958212;0.7992452;-0.600873;0;Greystone;7.996166
15.60293;-3.901526;37.9234;1.097253;3;0.1640654;4.660216;0.07722474;-0.9969497;0;Greystone;9.863322
15.60293;-3.901526;37.9234;1.097253;4;-1.481889;-1.423788;0.5080454;-0.8612559;0;Greystone;10.40468
15.60293;-3.901526;37.9234;1.097253;5;3.139219;-1.70899;0.7805977;-0.6248006;0;Greystone;5.930149
15.60293;-3.901526;37.9234;1.097253;6;-1.882931;4.764616;0.02284752;-0.999687;0;Greystone;11.74523
15.60293;-3.901526;37.9234;1.097253;7;1.263721;0.4718962;0.372752;-0.927781;0;Greystone;7.585631
15.60293;-3.901526;37.9234;1.097253;8;-0.38868;-4.084033;0.8217131;-0.5697815;0;Greystone;10.06502
15.60293;-3.901526;37.9234;1.097253;9;-3.698272;-1.97986;0.5502456;-0.834951;0;Greystone;12.67766
15.60293;-3.901526;37.9234;1.097253;10;-2.763169;0.3143911;0.4828432;-0.8756483;0;Greystone;11.60009
15.60293;-3.901526;37.9234;1.097253;11;-1.750091;-2.529454;0.6957463;-0.7182056;0;Greystone;10.86863
15.60293;-3.901526;37.9234;1.097253;12;-3.878414;-2.372476;0.6444587;-0.764585;0;Greystone;12.92058
15.60293;-3.901526;37.9234;1.097253;13;-1.255647;-1.662056;0.5354991;-0.8444557;0;Greystone;10.21542
15.60293;-3.901526;37.9234;1.097253;14;-2.729506;0.4085917;0.4973927;-0.8674732;0;Greystone;11.56978
15.62372;-3.827552;37.96139;1.096435;0;-2.263179;2.66643;0.2065063;-0.9783887;0;Greystone;11.44589
15.62372;-3.827552;37.96139;1.096435;1;2.387718;2.874977;-0.08577286;-0.9961733;0;Greystone;7.117896
15.62372;-3.827552;37.96139;1.096435;2;1.384039;-2.958212;0.8195893;-0.5727847;0;Greystone;7.959825
15.62372;-3.827552;37.96139;1.096435;3;0.1640654;4.660216;-0.08399212;-0.996392;0;Greystone;9.911854
15.62372;-3.827552;37.96139;1.096435;4;-1.481889;-1.423788;0.6350957;-0.7723648;0;Greystone;10.39168
15.62372;-3.827552;37.96139;1.096435;5;3.139219;-1.70899;0.7900632;-0.6127443;0;Greystone;5.902518
15.62372;-3.827552;37.96139;1.096435;6;-1.882931;4.764616;0.02174621;-0.9997117;0;Greystone;11.7869
15.62372;-3.827552;37.96139;1.096435;7;1.263721;0.4718962;0.2799496;-0.9598852;0;Greystone;7.593103
15.62372;-3.827552;37.96139;1.096435;8;-0.38868;-4.084033;0.8074077;-0.5899056;0;Greystone;10.02481
15.62372;-3.827552;37.96139;1.096435;9;-3.698272;-1.97986;0.5815696;-0.8134419;0;Greystone;12.66254
15.62372;-3.827552;37.96139;1.096435;10;-2.763169;0.3143911;0.4004369;-0.9162658;0;Greystone;11.60357
15.62372;-3.827552;37.96139;1.096435;11;-1.750091;-2.529454;0.6111197;-0.7914605;0;Greystone;10.84589
15.62372;-3.827552;37.96139;1.096435;12;-3.878414;-2.372476;0.5745942;-0.818387;0;Greystone;12.90266
15.62372;-3.827552;37.96139;1.096435;13;-1.255647;-1.662056;0.6591599;-0.7519216;0;Greystone;10.19982
15.62372;-3.827552;37.96139;1.096435;14;-2.729506;0.4085917;0.4555609;-0.8901454;0;Greystone;11.57408
15.64446;-3.753752;37.99928;1.096435;0;-2.263179;2.66643;0.296457;-0.9549946;0;Greystone;11.46663
15.64446;-3.753752;37.99928;1.096435;1;2.387718;2.874977;-0.09895299;-0.9949538;0;Greystone;7.153614
15.64446;-3.753752;37.99928;1.096435;2;1.384039;-2.958212;0.8123329;-0.5830158;0;Greystone;7.930853
15.64446;-3.753752;37.99928;1.096435;3;0.1640654;4.660216;-0.1164263;-0.9931285;0;Greystone;9.952461
15.64446;-3.753752;37.99928;1.096435;4;-1.481889;-1.423788;0.5836091;-0.811951;0;Greystone;10.3818
15.64446;-3.753752;37.99928;1.096435;5;3.139219;-1.70899;0.7409986;-0.671155;0;Greystone;5.881077
15.64446;-3.753752;37.99928;1.096435;6;-1.882931;4.764616;-0.02685898;-0.9995905;0;Greystone;11.8218
15.64446;-3.753752;37.99928;1.096435;7;1.263721;0.4718962;0.3391673;-0.9405796;0;Greystone;7.600348
15.64446;-3.753752;37.99928;1.096435;8;-0.38868;-4.084033;0.7334782;-0.6796053;0;Greystone;9.992459
15.64446;-3.753752;37.99928;1.096435;9;-3.698272;-1.97986;0.6268681;-0.7790807;0;Greystone;12.65078
15.64446;-3.753752;37.99928;1.096435;10;-2.763169;0.3143911;0.3655598;-0.930732;0;Greystone;11.60718
15.64446;-3.753752;37.99928;1.096435;11;-1.750091;-2.529454;0.6952497;-0.718702;0;Greystone;10.82793
15.64446;-3.753752;37.99928;1.096435;12;-3.878414;-2.372476;0.6201158;-0.7844562;0;Greystone;12.88858
15.64446;-3.753752;37.99928;1.096435;13;-1.255647;-1.662056;0.6529238;-0.7573488;0;Greystone;10.18781
15.64446;-3.753752;37.99928;1.096435;14;-2.729506;0.4085917;0.3418719;-0.9396929;0;Greystone;11.57839
15.67209;-3.65542;38.04977;1.096435;0;-2.263179;2.66643;0.2061771;-0.9784584;0;Greystone;11.48787
15.67209;-3.65542;38.04977;1.096435;1;2.387718;2.874977;0.07740375;-0.9968458;0;Greystone;7.19003
15.67209;-3.65542;38.04977;1.096435;2;1.384039;-2.958212;0.8084799;-0.5883517;0;Greystone;7.902716
15.67209;-3.65542;38.04977;1.096435;3;0.1640654;4.660216;0.04570507;-0.9988886;0;Greystone;9.993501
15.67209;-3.65542;38.04977;1.096435;4;-1.481889;-1.423788;0.4846312;-0.8746452;0;Greystone;10.3726
15.67209;-3.65542;38.04977;1.096435;5;3.139219;-1.70899;0.74058;-0.671757;0;Greystone;5.860788
15.67209;-3.65542;38.04977;1.096435;6;-1.882931;4.764616;0.08132116;-0.996638;0;Greystone;11.8571
15.67209;-3.65542;38.04977;1.096435;7;1.263721;0.4718962;0.4687126;-0.8832145;0;Greystone;7.608477
15.67209;-3.65542;38.04977;1.096435;8;-0.38868;-4.084033;0.8144864;-0.5800856;0;Greystone;9.960771
15.67209;-3.65542;38.04977;1.096435;9;-3.698272;-1.97986;0.5437698;-0.8391818;0;Greystone;12.63958
15.67209;-3.65542;38.04977;1.096435;10;-2.763169;0.3143911;0.3617983;-0.9322004;0;Greystone;11.61138
15.67209;-3.65542;38.04977;1.096435;11;-1.750091;-2.529454;0.6904002;-0.7233614;0;Greystone;10.81063
15.67209;-3.65542;38.04977;1.096435;12;-3.878414;-2.372476;0.6228858;-0.7822589;0;Greystone;12.87506
15.67209;-3.65542;38.04977;1.096435;13;-1.255647;-1.662056;0.6040828;-0.7968328;0;Greystone;10.1765
15.67209;-3.65542;38.04977;1.096435;14;-2.729506;0.4085917;0.4421791;-0.8968681;0;Greystone;11.58327
15.69536;-3.572629;38.09228;1.096435;0;-2.263179;2.66643;0.1228271;-0.9923783;0;Greystone;11.51705
15.69536;-3.572629;38.09228;1.096435;1;2.387718;2.874977;-0.1282273;-0.9916136;0;Greystone;7.23974
15.69536;-3.572629;38.09228;1.096435;2;1.384039;-2.958212;0.6887606;-0.724814;0;Greystone;7.866427
15.69536;-3.572629;38.09228;1.096435;3;0.1640654;4.660216;-0.06909915;-0.9975358;0;Greystone;10.04898
15.69536;-3.572629;38.09228;1.096435;4;-1.481889;-1.423788;0.575666;-0.8176021;0;Greystone;10.36136
15.69536;-3.572629;38.09228;1.096435;5;3.139219;-1.70899;0.7632043;-0.6458727;0;Greystone;5.835477
15.69536;-3.572629;38.09228;1.096435;6;-1.882931;4.764616;0.1029325;-0.9946427;0;Greystone;11.90487
15.69536;-3.572629;38.09228;1.096435;7;1.263721;0.4718962;0.4687673;-0.8832021;0;Greystone;7.620694
15.69536;-3.572629;38.09228;1.096435;8;-0.38868;-4.084033;0.7738257;-0.6332796;0;Greystone;9.919465
15.69536;-3.572629;38.09228;1.096435;9;-3.698272;-1.97986;0.6243932;-0.7810592;0;Greystone;12.62549
15.69536;-3.572629;38.09228;1.096435;10;-2.763169;0.3143911;0.4266748;-0.9043463;0;Greystone;11.61789
15.69536;-3.572629;38.09228;1.096435;11;-1.750091;-2.529454;0.6891293;-0.7245694;0;Greystone;10.78853
15.69536;-3.572629;38.09228;1.096435;12;-3.878414;-2.372476;0.5630777;-0.8263524;0;Greystone;12.85786
15.69536;-3.572629;38.09228;1.096435;13;-1.255647;-1.662056;0.6398936;-0.7683848;0;Greystone;10.16245
15.69536;-3.572629;38.09228;1.096435;14;-2.729506;0.4085917;0.3240479;-0.9459879;0;Greystone;11.59069
15.71741;-3.494153;38.13258;1.096435;0;-2.263179;2.66643;0.1383408;-0.9903318;0;Greystone;11.54238
15.71741;-3.494153;38.13258;1.096435;1;2.387718;2.874977;0.1148691;-0.9932492;0;Greystone;7.282634
15.71741;-3.494153;38.13258;1.096435;2;1.384039;-2.958212;0.7125034;-0.7014838;0;Greystone;7.836954
15.71741;-3.494153;38.13258;1.096435;3;0.1640654;4.660216;-0.105479;-0.9943492;0;Greystone;10.0964
15.71741;-3.494153;38.13258;1.096435;4;-1.481889;-1.423788;0.6111127;-0.7914692;0;Greystone;10.35281
15.71741;-3.494153;38.13258;1.096435;5;3.139219;-1.70899;0.5399094;-0.8414364;0;Greystone;5.81571
15.71741;-3.494153;38.13258;1.096435;6;-1.882931;4.764616;0.08721131;-0.9961429;0;Greystone;11.94573
15.71741;-3.494153;38.13258;1.096435;7;1.263721;0.4718962;0.45773;-0.8889705;0;Greystone;7.632208
15.71741;-3.494153;38.13258;1.096435;8;-0.38868;-4.084033;0.7929484;-0.6091996;0;Greystone;9.885516
15.71741;-3.494153;38.13258;1.096435;9;-3.698272;-1.97986;0.5866562;-0.8097816;0;Greystone;12.61437
15.71741;-3.494153;38.13258;1.096435;10;-2.763169;0.3143911;0.4508753;-0.8925303;0;Greystone;11.62419
15.71741;-3.494153;38.13258;1.096435;11;-1.750091;-2.529454;0.6468598;-0.7625274;0;Greystone;10.77076
15.71741;-3.494153;38.13258;1.096435;12;-3.878414;-2.372476;0.6400273;-0.768302;0;Greystone;12.84409
15.71741;-3.494153;38.13258;1.096435;13;-1.255647;-1.662056;0.6240387;-0.7813243;0;Greystone;10.15154
15.71741;-3.494153;38.13258;1.096435;14;-2.729506;0.4085917;0.4605837;-0.887567;0;Greystone;11.59776
15.74246;-3.40502;38.17834;1.096435;0;-2.263179;2.66643;0.1993149;-0.9798802;0;Greystone;11.56703
15.74246;-3.40502;38.17834;1.096435;1;2.387718;2.874977;0.1043109;-0.9944155;0;Greystone;7.324152
15.74246;-3.40502;38.17834;1.096435;2;1.384039;-2.958212;0.7759503;-0.6306099;0;Greystone;7.809937
15.74246;-3.40502;38.17834;1.096435;3;0.1640654;4.660216;0.01783638;-0.9997762;0;Greystone;10.14193
15.74246;-3.40502;38.17834;1.096435;4;-1.481889;-1.423788;0.484228;-0.8748646;0;Greystone;10.34546
15.74246;-3.40502;38.17834;1.096435;5;3.139219;-1.70899;0.5134785;-0.8578276;0;Greystone;5.798286
15.74246;-3.40502;38.17834;1.096435;6;-1.882931;4.764616;-0.0704534;-0.9974704;0;Greystone;11.985
15.74246;-3.40502;38.17834;1.096435;7;1.263721;0.4718962;0.2237145;-0.9745287;0;Greystone;7.644152
15.74246;-3.40502;38.17834;1.096435;8;-0.38868;-4.084033;0.7645579;-0.6444365;0;Greystone;9.854037
15.74246;-3.40502;38.17834;1.096435;9;-3.698272;-1.97986;0.5538572;-0.8325576;0;Greystone;12.60445
15.74246;-3.40502;38.17834;1.096435;10;-2.763169;0.3143911;0.4608724;-0.8874175;0;Greystone;11.63084
15.74246;-3.40502;38.17834;1.096435;11;-1.750091;-2.529454;0.6724977;-0.7400334;0;Greystone;10.75464
15.74246;-3.40502;38.17834;1.096435;12;-3.878414;-2.372476;0.5527435;-0.8333;0;Greystone;12.83165
15.74246;-3.40502;38.17834;1.096435;13;-1.255647;-1.662056;0.5217637;-0.8530058;0;Greystone;10.14198
15.74246;-3.40502;38.17834;1.096435;14;-2.729506;0.4085917;0.4003143;-0.9163195;0;Greystone;11.60514
15.77013;-3.306576;38.22889;1.096435;0;-2.263179;2.66643;0.2569731;-0.9663686;0;Greystone;11.59578
15.77013;-3.306576;38.22889;1.096435;1;2.387718;2.874977;-0.09490966;-0.9953403;0;Greystone;7.372307
15.77013;-3.306576;38.22889;1.096435;2;1.384039;-2.958212;0.6733999;-0.7391012;0;Greystone;7.780353
15.77013;-3.306576;38.22889;1.096435;3;0.1640654;4.660216;0.01815284;-0.9997765;0;Greystone;10.19432
15.77013;-3.306576;38.22889;1.096435;4;-1.481889;-1.423788;0.4818099;-0.8761979;0;Greystone;10.33803
15.77013;-3.306576;38.22889;1.096435;5;3.139219;-1.70899;0.5287452;-0.8484839;0;Greystone;5.780072
15.77013;-3.306576;38.22889;1.096435;6;-1.882931;4.764616;0.08376537;-0.9964418;0;Greystone;12.03024
15.77013;-3.306576;38.22889;1.096435;7;1.263721;0.4718962;0.2131599;-0.9768915;0;Greystone;7.65893
15.77013;-3.306576;38.22889;1.096435;8;-0.38868;-4.084033;0.7918823;-0.6105586;0;Greystone;9.819126
15.77013;-3.306576;38.22889;1.096435;9;-3.698272;-1.97986;0.518363;-0.8551086;0;Greystone;12.59393
15.77013;-3.306576;38.22889;1.096435;10;-2.763169;0.3143911;0.4532715;-0.8913199;0;Greystone;11.6392
15.77013;-3.306576;38.22889;1.096435;11;-1.750091;-2.529454;0.6078255;-0.7939902;0;Greystone;10.73717
15.77013;-3.306576;38.22889;1.096435;12;-3.878414;-2.372476;0.6250334;-0.7805472;0;Greystone;12.81825
15.77013;-3.306576;38.22889;1.096435;13;-1.255647;-1.662056;0.5772915;-0.8164511;0;Greystone;10.13204
15.77013;-3.306576;38.22889;1.096435;14;-2.729506;0.4085917;0.38814;-0.9215423;0;Greystone;11.61434
15.79489;-3.218472;38.27413;1.096435;0;-2.263179;2.66643;0.0943097;-0.9954936;0;Greystone;11.62845
15.79489;-3.218472;38.27413;1.096435;1;2.387718;2.874977;-0.07616089;-0.9969494;0;Greystone;7.426696
15.79489;-3.218472;38.27413;1.096435;2;1.384039;-2.958212;0.6685574;-0.7434822;0;Greystone;7.749049
15.79489;-3.218472;38.27413;1.096435;3;0.1640654;4.660216;-0.1858045;-0.9825279;0;Greystone;10.25301
15.79489;-3.218472;38.27413;1.096435;4;-1.481889;-1.423788;0.501747;-0.864934;0;Greystone;10.33094
15.79489;-3.218472;38.27413;1.096435;5;3.139219;-1.70899;0.542748;-0.8395831;0;Greystone;5.761909
15.79489;-3.218472;38.27413;1.096435;6;-1.882931;4.764616;-0.007012465;-0.9999261;0;Greystone;12.08097
15.79489;-3.218472;38.27413;1.096435;7;1.263721;0.4718962;0.3649378;-0.9308914;0;Greystone;7.676733
15.79489;-3.218472;38.27413;1.096435;8;-0.38868;-4.084033;0.7696095;-0.638397;0;Greystone;9.781611
15.79489;-3.218472;38.27413;1.096435;9;-3.698272;-1.97986;0.5846688;-0.8112191;0;Greystone;12.58322
15.79489;-3.218472;38.27413;1.096435;10;-2.763169;0.3143911;0.3768763;-0.926206;0;Greystone;11.64942
15.79489;-3.218472;38.27413;1.096435;11;-1.750091;-2.529454;0.5396343;-0.8418272;0;Greystone;10.71894
15.79489;-3.218472;38.27413;1.096435;12;-3.878414;-2.372476;0.6235732;-0.7817162;0;Greystone;12.80433
15.79489;-3.218472;38.27413;1.096435;13;-1.255647;-1.662056;0.4698922;-0.8826458;0;Greystone;10.1222
15.79489;-3.218472;38.27413;1.096435;14;-2.729506;0.4085917;0.3228086;-0.9464086;0;Greystone;11.62548
15.83094;-3.090179;38.34;1.096435;0;-2.263179;2.66643;0.2020621;-0.9793194;0;Greystone;11.6585
15.83094;-3.090179;38.34;1.096435;1;2.387718;2.874977;0.02067661;-0.9996488;0;Greystone;7.476428
15.83094;-3.090179;38.34;1.096435;2;1.384039;-2.958212;0.7380431;-0.6745682;0;Greystone;7.722272
15.83094;-3.090179;38.34;1.096435;3;0.1640654;4.660216;-0.1153534;-0.9932543;0;Greystone;10.30626
15.83094;-3.090179;38.34;1.096435;4;-1.481889;-1.423788;0.4687021;-0.8832785;0;Greystone;10.3256
15.83094;-3.090179;38.34;1.096435;5;3.139219;-1.70899;0.6913454;-0.7223053;0;Greystone;5.747416
15.83094;-3.090179;38.34;1.096435;6;-1.882931;4.764616;-0.04016152;-0.9991447;0;Greystone;12.12705
15.83094;-3.090179;38.34;1.096435;7;1.263721;0.4718962;0.2700967;-0.9626931;0;Greystone;7.693985
15.83094;-3.090179;38.34;1.096435;8;-0.38868;-4.084033;0.6877052;-0.7258835;0;Greystone;9.748982
15.83094;-3.090179;38.34;1.096435;9;-3.698272;-1.97986;0.5465633;-0.837364;0;Greystone;12.57446
15.83094;-3.090179;38.34;1.096435;10;-2.763169;0.3143911;0.4345931;-0.9005798;0;Greystone;11.65946
15.83094;-3.090179;38.34;1.096435;11;-1.750091;-2.529454;0.5798054;-0.814676;0;Greystone;10.70357
15.83094;-3.090179;38.34;1.096435;12;-3.878414;-2.372476;0.6183639;-0.7858446;0;Greystone;12.79268
15.83094;-3.090179;38.34;1.096435;13;-1.255647;-1.662056;0.5946721;-0.8039002;0;Greystone;10.11442
15.83094;-3.090179;38.34;1.096435;14;-2.729506;0.4085917;0.4296215;-0.9029571;0;Greystone;11.63634
15.8736;-2.938375;38.41795;1.096435;0;-2.263179;2.66643;0.09603059;-0.9953273;0;Greystone;11.70363
15.8736;-2.938375;38.41795;1.096435;1;2.387718;2.874977;-0.1536983;-0.9879824;0;Greystone;7.550584
15.8736;-2.938375;38.41795;1.096435;2;1.384039;-2.958212;0.7534428;-0.6573598;0;Greystone;7.685399
15.8736;-2.938375;38.41795;1.096435;3;0.1640654;4.660216;-0.1982476;-0.9800901;0;Greystone;10.385
15.8736;-2.938375;38.41795;1.096435;4;-1.481889;-1.423788;0.4286626;-0.9033913;0;Greystone;10.31952
15.8736;-2.938375;38.41795;1.096435;5;3.139219;-1.70899;0.6911634;-0.7224341;0;Greystone;5.729305
