timeStamp;roomX;roomZ;roomAngle;targetId;targetName;targetX;targetZ;targetAngle;distanceToTarget;targetAttentionCount
23.22281;-8.561226;40.19678;2.998676;2;Violet;10.19652;24.07713;1.170202;26.14722;0
23.22281;-8.561226;40.19678;2.998676;3;Forest;14.74662;53.72218;1.302897;55.70938;0
23.22281;-8.561226;40.19678;2.998676;4;Lake;27.29904;36.61902;0.9301893;45.67483;0
23.22281;-8.561226;40.19678;2.998676;5;Ivy;2.195819;70.82413;1.539802;70.85817;0
23.22281;-8.561226;40.19678;2.998676;6;GoldenRod;-14.90928;58.2759;1.821263;60.15287;0
23.22281;-8.561226;40.19678;2.998676;7;Brick;-19.4684;28.62675;2.168026;34.6195;0
23.25077;-8.546411;40.08592;3.008733;0;Greystone;-7.037632;11.33801;2.126306;13.34461;11
23.25077;-8.546411;40.08592;3.008733;1;TerraCotta;-32.44707;45.28517;2.192514;55.70959;0
23.25077;-8.546411;40.08592;3.008733;2;Violet;9.96788;24.03719;1.177694;26.02201;0
23.25077;-8.546411;40.08592;3.008733;3;Forest;14.2367;53.724;1.311753;55.57834;0
23.25077;-8.546411;40.08592;3.008733;4;Lake;26.9507;36.7406;0.9379131;45.56547;0
23.25077;-8.546411;40.08592;3.008733;5;Ivy;1.524344;70.70621;1.549241;70.72264;0
23.25077;-8.546411;40.08592;3.008733;6;GoldenRod;-15.46105;57.99639;1.831324;60.02187;0
23.25077;-8.546411;40.08592;3.008733;7;Brick;-19.73894;28.30535;2.179746;34.50824;0
23.27106;-8.536011;40.00542;3.013125;0;Greystone;-7.151528;11.15493;2.140896;13.25054;11
23.27106;-8.536011;40.00542;3.013125;1;TerraCotta;-32.90086;44.84474;2.203758;55.61939;0
23.27106;-8.536011;40.00542;3.013125;2;Violet;9.725694;24.02443;1.186137;25.91838;0
23.27106;-8.536011;40.00542;3.013125;3;Forest;13.69571;53.75263;1.321313;55.46997;0
23.27106;-8.536011;40.00542;3.013125;4;Lake;26.57988;36.89793;0.9465347;45.47469;0
23.27106;-8.536011;40.00542;3.013125;5;Ivy;0.8132071;70.60613;1.559279;70.61082;0
23.27106;-8.536011;40.00542;3.013125;6;GoldenRod;-16.04352;57.72615;1.841879;59.91412;0
23.27106;-8.536011;40.00542;3.013125;7;Brick;-20.02263;27.99359;2.191689;34.41724;0
23.28994;-8.526365;39.93055;3.013479;0;Greystone;-7.200621;11.04231;2.148642;13.18263;11
23.28994;-8.526365;39.93055;3.013479;1;TerraCotta;-33.0975;44.61864;2.20902;55.55418;0
23.28994;-8.526365;39.93055;3.013479;2;Violet;9.620121;23.98577;1.189363;25.84306;0
23.28994;-8.526365;39.93055;3.013479;3;Forest;13.45951;53.73109;1.325349;55.39124;0
23.28994;-8.526365;39.93055;3.013479;4;Lake;26.41759;36.93314;0.9498879;45.40866;0
23.28994;-8.526365;39.93055;3.013479;5;Ivy;0.5031148;70.52785;1.563663;70.52965;0
23.28994;-8.526365;39.93055;3.013479;6;GoldenRod;-16.29688;57.57396;1.84664;59.83602;0
23.28994;-8.526365;39.93055;3.013479;7;Brick;-20.14541;27.82422;2.197465;34.35149;0
23.30963;-8.516432;39.85242;3.015126;0;Greystone;-7.204696;10.96434;2.152148;13.11962;11
23.30963;-8.516432;39.85242;3.015126;1;TerraCotta;-33.11331;44.53143;2.210185;55.4936;0
23.30963;-8.516432;39.85242;3.015126;2;Violet;9.61166;23.91372;1.188627;25.77304;0
23.30963;-8.516432;39.85242;3.015126;3;Forest;13.44049;53.66038;1.325372;55.31801;0
23.30963;-8.516432;39.85242;3.015126;4;Lake;26.40452;36.86701;0.9492739;45.34727;0
23.30963;-8.516432;39.85242;3.015126;5;Ivy;0.478128;70.45255;1.56401;70.45416;0
23.30963;-8.516432;39.85242;3.015126;6;GoldenRod;-16.31728;57.4927;1.847339;59.7634;0
23.30963;-8.516432;39.85242;3.015126;7;Brick;-20.15528;27.7416;2.199111;34.29041;0
23.32778;-8.507547;39.78037;3.018906;0;Greystone;-7.222915;10.87378;2.157124;13.0541;11
23.32778;-8.507547;39.78037;3.018906;1;TerraCotta;-33.18661;44.39808;2.212682;55.4305;0
23.32778;-8.507547;39.78037;3.018906;2;Violet;9.572295;23.85079;1.189135;25.69999;0
23.32778;-8.507547;39.78037;3.018906;3;Forest;13.3521;53.60369;1.326675;55.2416;0
23.32778;-8.507547;39.78037;3.018906;4;Lake;26.34378;36.8317;0.9499102;45.28321;0
23.32778;-8.507547;39.78037;3.018906;5;Ivy;0.3620988;70.37449;1.565651;70.37542;0
23.32778;-8.507547;39.78037;3.018906;6;GoldenRod;-16.41195;57.387;1.849348;59.68769;0
23.32778;-8.507547;39.78037;3.018906;7;Brick;-20.20097;27.62962;2.202114;34.22682;0
23.34569;-8.499003;39.70922;3.022074;0;Greystone;-7.264122;10.77387;2.16402;12.99399;11
23.34569;-8.499003;39.70922;3.022074;1;TerraCotta;-33.3542;44.19973;2.217251;55.37254;0
23.34569;-8.499003;39.70922;3.022074;2;Violet;9.482109;23.81424;1.191869;25.63257;0
23.34569;-8.499003;39.70922;3.022074;3;Forest;13.14939;53.58119;1.330142;55.1711;0
23.34569;-8.499003;39.70922;3.022074;4;Lake;26.20439;36.85842;0.9527609;45.22403;0
23.34569;-8.499003;39.70922;3.022074;5;Ivy;0.09609896;70.30276;1.569429;70.30283;0
23.34569;-8.499003;39.70922;3.022074;6;GoldenRod;-16.62875;57.25196;1.853467;59.61798;0
23.34569;-8.499003;39.70922;3.022074;7;Brick;-20.30528;27.48048;2.207155;34.16843;0
23.36947;-8.487926;39.61474;3.024888;0;Greystone;-7.298378;10.67921;2.170307;12.93491;11
23.36947;-8.487926;39.61474;3.024888;1;TerraCotta;-33.49406;44.02219;2.221202;55.31551;0
23.36947;-8.487926;39.61474;3.024888;2;Violet;9.406649;23.77253;1.194008;25.56596;0
23.36947;-8.487926;39.61474;3.024888;3;Forest;12.97959;53.55093;1.333004;55.10147;0
23.36947;-8.487926;39.61474;3.024888;4;Lake;26.08751;36.86959;0.9550134;45.16553;0
23.36947;-8.487926;39.61474;3.024888;5;Ivy;-0.1266159;70.23106;1.572599;70.23118;0
23.36947;-8.487926;39.61474;3.024888;6;GoldenRod;-16.81004;57.12735;1.856975;59.54924;0
23.36947;-8.487926;39.61474;3.024888;7;Brick;-20.39226;27.34436;2.211577;34.11097;0
23.39065;-8.478867;39.53051;3.034434;0;Greystone;-7.328619;10.56358;2.177324;12.85683;11
23.39065;-8.478867;39.53051;3.034434;1;TerraCotta;-33.61783;43.83263;2.225063;55.24001;0
23.39065;-8.478867;39.53051;3.034434;2;Violet;9.339755;23.70383;1.195457;25.47749;0
23.39065;-8.478867;39.53051;3.034434;3;Forest;12.82885;53.49213;1.335415;55.00897;0
23.39065;-8.478867;39.53051;3.034434;4;Lake;25.98367;36.84774;0.9566136;45.08777;0
23.39065;-8.478867;39.53051;3.034434;5;Ivy;-0.3242532;70.13531;1.57542;70.13606;0
23.39065;-8.478867;39.53051;3.034434;6;GoldenRod;-16.97074;56.9847;1.860245;59.45807;0
23.39065;-8.478867;39.53051;3.034434;7;Brick;-20.46916;27.19176;2.216069;34.03495;0
23.40893;-8.471666;39.45777;3.042936;0;Greystone;-7.429327;10.40849;2.190708;12.78795;11
23.40893;-8.471666;39.45777;3.042936;1;TerraCotta;-34.03476;43.42499;2.235556;55.17331;0
23.40893;-8.471666;39.45777;3.042936;2;Violet;9.113074;23.70723;1.20381;25.39844;0
23.40893;-8.471666;39.45777;3.042936;3;Forest;12.31761;53.52745;1.344616;54.92642;0
23.40893;-8.471666;39.45777;3.042936;4;Lake;25.63073;37.0094;0.9650902;45.01811;0
23.40893;-8.471666;39.45777;3.042936;5;Ivy;-0.9937869;70.04431;1.584983;70.05136;0
23.40893;-8.471666;39.45777;3.042936;6;GoldenRod;-17.51398;56.73539;1.870212;59.37713;0
23.40893;-8.471666;39.45777;3.042936;7;Brick;-20.72785;26.91039;2.227135;33.96782;0
23.42781;-8.464828;39.38256;3.050909;0;Greystone;-7.517721;10.27192;2.202594;12.72904;11
23.42781;-8.464828;39.38256;3.050909;1;TerraCotta;-34.40271;43.06098;2.244884;55.11619;0
23.42781;-8.464828;39.38256;3.050909;2;Violet;8.911228;23.71079;1.211298;25.33005;0
23.42781;-8.464828;39.38256;3.050909;3;Forest;11.8621;53.55715;1.35283;54.85506;0
23.42781;-8.464828;39.38256;3.050909;4;Lake;25.31519;37.15287;0.9726772;44.9577;0
23.42781;-8.464828;39.38256;3.050909;5;Ivy;-1.589229;69.96024;1.593509;69.97829;0
23.42781;-8.464828;39.38256;3.050909;6;GoldenRod;-17.99567;56.51135;1.879087;59.30748;0
23.42781;-8.464828;39.38256;3.050909;7;Brick;-20.9559;26.66012;2.236966;33.91035;0
23.44655;-8.458579;39.30785;3.058159;0;Greystone;-7.599566;10.13618;2.214135;12.66868;11
23.44655;-8.458579;39.30785;3.058159;1;TerraCotta;-34.74497;42.70978;2.253723;55.05759;0
23.44655;-8.458579;39.30785;3.058159;2;Violet;8.721918;23.7056;1.218241;25.2592;0
23.44655;-8.458579;39.30785;3.058159;3;Forest;11.43469;53.57452;1.360516;54.78121;0
23.44655;-8.458579;39.30785;3.058159;4;Lake;25.01817;37.27802;0.9797144;44.89498;0
23.44655;-8.458579;39.30785;3.058159;5;Ivy;-2.147004;69.86982;1.601515;69.9028;0
23.44655;-8.458579;39.30785;3.058159;6;GoldenRod;-18.4457;56.29055;1.887457;59.23572;0
23.44655;-8.458579;39.30785;3.058159;7;Brick;-21.16783;26.41666;2.246333;33.8514;0
23.46461;-8.453264;39.23578;3.067973;0;Greystone;-7.673034;10.00589;2.224995;12.60926;11
23.46461;-8.453264;39.23578;3.067973;1;TerraCotta;-35.0537;42.3818;2.261841;54.99981;0
23.46461;-8.453264;39.23578;3.067973;2;Violet;8.549864;23.69327;1.224483;25.18871;0
23.46461;-8.453264;39.23578;3.067973;3;Forest;11.04601;53.58104;1.367489;54.70779;0
23.46461;-8.453264;39.23578;3.067973;4;Lake;24.74726;37.38345;0.9860422;44.83246;0
23.46461;-8.453264;39.23578;3.067973;5;Ivy;-2.653472;69.77746;1.608806;69.8279;0
23.46461;-8.453264;39.23578;3.067973;6;GoldenRod;-18.8533;56.08038;1.89511;59.16466;0
23.46461;-8.453264;39.23578;3.067973;7;Brick;-21.3588;26.18755;2.254983;33.79329;0
23.48557;-8.447758;39.15213;3.075855;0;Greystone;-7.77104;9.857895;2.238366;12.55258;11
23.48557;-8.447758;39.15213;3.075855;1;TerraCotta;-35.46794;41.9635;2.272503;54.94461;0
23.48557;-8.447758;39.15213;3.075855;2;Violet;8.316957;23.70382;1.233347;25.12056;0
23.48557;-8.447758;39.15213;3.075855;3;Forest;10.51964;53.61461;1.377049;54.63689;0
23.48557;-8.447758;39.15213;3.075855;4;Lake;24.37922;37.55226;0.9949783;44.77185;0
23.48557;-8.447758;39.15213;3.075855;5;Ivy;-3.338136;69.6758;1.618669;69.75572;0
23.48557;-8.447758;39.15213;3.075855;6;GoldenRod;-19.40277;55.82041;1.905325;59.09641;0
23.48557;-8.447758;39.15213;3.075855;7;Brick;-21.61481;25.90441;2.266168;33.73779;0
23.5117;-8.441159;39.04784;3.078416;0;Greystone;-7.848713;9.712552;2.250457;12.48743;11
23.5117;-8.441159;39.04784;3.078416;1;TerraCotta;-35.79762;41.5988;2.28138;54.88105;0
23.5117;-8.441159;39.04784;3.078416;2;Violet;8.1299;23.68485;1.240145;25.04131;0
23.5117;-8.441159;39.04784;3.078416;3;Forest;10.09672;53.61205;1.384647;54.55452;0
23.5117;-8.441159;39.04784;3.078416;4;Lake;24.08248;37.65943;1.001852;44.70121;0
23.5117;-8.441159;39.04784;3.078416;5;Ivy;-3.887217;69.5635;1.626618;69.67203;0
23.5117;-8.441159;39.04784;3.078416;6;GoldenRod;-19.84215;55.58192;1.913684;59.01746;0
23.5117;-8.441159;39.04784;3.078416;7;Brick;-21.81834;25.64942;2.27566;33.67392;0
23.53229;-8.435846;38.96563;3.077047;0;Greystone;-7.873821;9.587976;2.258342;12.4067;11
23.53229;-8.435846;38.96563;3.077047;1;TerraCotta;-35.90403;41.4025;2.285188;54.80206;0
23.53229;-8.435846;38.96563;3.077047;2;Violet;8.069272;23.60113;1.241354;24.94247;0
23.53229;-8.435846;38.96563;3.077047;3;Forest;9.959434;53.53323;1.386857;54.45179;0
23.53229;-8.435846;38.96563;3.077047;4;Lake;23.986;37.61647;1.003155;44.61308;0
23.53229;-8.435846;38.96563;3.077047;5;Ivy;-4.065319;69.44883;1.629267;69.56771;0
23.53229;-8.435846;38.96563;3.077047;6;GoldenRod;-19.98441;55.42644;1.916845;58.91915;0
23.53229;-8.435846;38.96563;3.077047;7;Brick;-21.88398;25.48897;2.280243;33.59459;0
23.55082;-8.431039;38.89167;3.076688;0;Greystone;-7.860914;9.516399;2.261214;12.34325;11
23.55082;-8.431039;38.89167;3.076688;1;TerraCotta;-35.84736;41.36921;2.284805;54.73979;0
23.55082;-8.431039;38.89167;3.076688;2;Violet;8.101587;23.50773;1.238909;24.86462;0
23.55082;-8.431039;38.89167;3.076688;3;Forest;10.03266;53.43719;1.38521;54.37083;0
23.55082;-8.431039;38.89167;3.076688;4;Lake;24.03745;37.50125;1.00079;44.54372;0
23.55082;-8.431039;38.89167;3.076688;5;Ivy;-3.970301;69.37195;1.627966;69.48547;0
23.55082;-8.431039;38.89167;3.076688;6;GoldenRod;-19.90857;55.37135;1.91595;58.84163;0
23.55082;-8.431039;38.89167;3.076688;7;Brick;-21.84912;25.43651;2.280473;33.53207;0
23.56897;-8.426284;38.81923;3.076041;0;Greystone;-7.857687;9.445142;2.264705;12.28633;11
23.56897;-8.426284;38.81923;3.076041;1;TerraCotta;-35.83248;41.30798;2.285332;54.68378;0
23.56897;-8.426284;38.81923;3.076041;2;Violet;8.110065;23.43074;1.237574;24.79461;0
23.56897;-8.426284;38.81923;3.076041;3;Forest;10.05188;53.35946;1.384598;54.298;0
23.56897;-8.426284;38.81923;3.076041;4;Lake;24.05095;37.41849;0.9995307;44.48136;0
23.56897;-8.426284;38.81923;3.076041;5;Ivy;-3.945363;69.29926;1.627667;69.41148;0
23.56897;-8.426284;38.81923;3.076041;6;GoldenRod;-19.88866;55.30439;1.916017;58.77189;0
23.56897;-8.426284;38.81923;3.076041;7;Brick;-21.84;25.37024;2.281556;33.47589;0
23.5864;-8.421716;38.74965;3.076041;0;Greystone;-7.851771;9.377659;2.267862;12.23073;11
23.5864;-8.421716;38.74965;3.076041;1;TerraCotta;-35.80579;41.25854;2.285556;54.62894;0
23.5864;-8.421716;38.74965;3.076041;2;Violet;8.125244;23.35293;1.235965;24.72608;0
23.5864;-8.421716;38.74965;3.076041;3;Forest;10.08638;53.28036;1.383703;54.22668;0
23.5864;-8.421716;38.74965;3.076041;4;Lake;24.07515;37.33034;0.9979993;44.42035;0
23.5864;-8.421716;38.74965;3.076041;5;Ivy;-3.900558;69.22922;1.627079;69.33901;0
23.5864;-8.421716;38.74965;3.076041;6;GoldenRod;-19.85291;55.24466;1.915788;58.70358;0
23.5864;-8.421716;38.74965;3.076041;7;Brick;-21.82362;25.31177;2.282326;33.42089;0
23.6033;-8.41729;38.68222;3.076041;0;Greystone;-7.851957;9.307962;2.271548;12.1775;11
23.6033;-8.41729;38.68222;3.076041;1;TerraCotta;-35.80579;41.18881;2.286394;54.57631;0
23.6033;-8.41729;38.68222;3.076041;2;Violet;8.125275;23.28324;1.235035;24.66028;0
23.6033;-8.41729;38.68222;3.076041;3;Forest;10.08639;53.21064;1.383463;54.15818;0
23.6033;-8.41729;38.68222;3.076041;4;Lake;24.07517;37.26062;0.9971471;44.36178;0
23.6033;-8.41729;38.68222;3.076041;5;Ivy;-3.90055;69.15948;1.627136;69.26939;0
23.6033;-8.41729;38.68222;3.076041;6;GoldenRod;-19.85292;55.17493;1.916191;58.63797;0
23.6033;-8.41729;38.68222;3.076041;7;Brick;-21.82364;25.24204;2.283691;33.36813;0
23.62076;-8.412713;38.61251;3.076041;0;Greystone;-7.852141;9.240426;2.275151;12.12607;11
23.62076;-8.412713;38.61251;3.076041;1;TerraCotta;-35.8058;41.12125;2.287207;54.52534;0
23.62076;-8.412713;38.61251;3.076041;2;Violet;8.1253;23.21571;1.234129;24.59654;0
23.62076;-8.412713;38.61251;3.076041;3;Forest;10.08639;53.14309;1.38323;54.0918;0
23.62076;-8.412713;38.61251;3.076041;4;Lake;24.07518;37.19305;0.9963193;44.30505;0
23.62076;-8.412713;38.61251;3.076041;5;Ivy;-3.900557;69.09192;1.627191;69.20193;0
23.62076;-8.412713;38.61251;3.076041;6;GoldenRod;-19.85292;55.10737;1.916581;58.5744;0
23.62076;-8.412713;38.61251;3.076041;7;Brick;-21.82367;25.17448;2.285018;33.31707;0
23.63817;-8.408153;38.54303;3.076041;0;Greystone;-7.852331;9.17059;2.278908;12.07306;11
23.63817;-8.408153;38.54303;3.076041;1;TerraCotta;-35.80581;41.05138;2.288049;54.47267;0
23.63817;-8.408153;38.54303;3.076041;2;Violet;8.125331;23.14588;1.233188;24.53065;0
23.63817;-8.408153;38.54303;3.076041;3;Forest;10.08639;53.07323;1.382989;54.02317;0
23.63817;-8.408153;38.54303;3.076041;4;Lake;24.07519;37.1232;0.9954611;44.24643;0
23.63817;-8.408153;38.54303;3.076041;5;Ivy;-3.900558;69.02206;1.627248;69.13219;0
23.63817;-8.408153;38.54303;3.076041;6;GoldenRod;-19.85293;55.03751;1.916986;58.50868;0
23.63817;-8.408153;38.54303;3.076041;7;Brick;-21.82369;25.10462;2.286394;33.26432;0
23.65502;-8.403738;38.47579;3.076041;0;Greystone;-7.852523;9.100997;2.282686;12.02041;11
23.65502;-8.403738;38.47579;3.076041;1;TerraCotta;-35.80582;40.98176;2.28889;54.42023;0
23.65502;-8.403738;38.47579;3.076041;2;Violet;8.12536;23.07629;1.232244;24.46501;0
23.65502;-8.403738;38.47579;3.076041;3;Forest;10.0864;53.00362;1.382748;53.95478;0
23.65502;-8.403738;38.47579;3.076041;4;Lake;24.0752;37.05358;0.9946037;44.18804;0
23.65502;-8.403738;38.47579;3.076041;5;Ivy;-3.900558;68.95245;1.627305;69.06268;0
23.65502;-8.403738;38.47579;3.076041;6;GoldenRod;-19.85293;54.96789;1.91739;58.4432;0
23.65502;-8.403738;38.47579;3.076041;7;Brick;-21.82372;25.035;2.287771;33.21183;0
23.67226;-8.39922;38.40696;3.076041;0;Greystone;-7.852711;9.033638;2.286374;11.96961;11
23.67226;-8.39922;38.40696;3.076041;1;TerraCotta;-35.80583;40.91438;2.289706;54.36951;0
23.67226;-8.39922;38.40696;3.076041;2;Violet;8.125392;23.00894;1.231326;24.4015;0
23.67226;-8.39922;38.40696;3.076041;3;Forest;10.0864;52.93624;1.382515;53.8886;0
23.67226;-8.39922;38.40696;3.076041;4;Lake;24.07523;36.98619;0.9937713;44.13157;0
23.67226;-8.39922;38.40696;3.076041;5;Ivy;-3.90056;68.88506;1.62736;68.99541;0
23.67226;-8.39922;38.40696;3.076041;6;GoldenRod;-19.85293;54.90051;1.917782;58.37983;0
23.67226;-8.39922;38.40696;3.076041;7;Brick;-21.82374;24.96762;2.289106;33.16109;0
23.69111;-8.394281;38.33173;3.076041;0;Greystone;-7.852906;8.964682;2.290183;11.91779;11
23.69111;-8.394281;38.33173;3.076041;1;TerraCotta;-35.80584;40.8454;2.290542;54.31763;0
23.69111;-8.394281;38.33173;3.076041;2;Violet;8.125422;22.93999;1.230382;24.33651;0
23.69111;-8.394281;38.33173;3.076041;3;Forest;10.0864;52.86727;1.382275;53.82085;0
23.69111;-8.394281;38.33173;3.076041;4;Lake;24.07524;36.91722;0.9929174;44.07378;0
23.69111;-8.394281;38.33173;3.076041;5;Ivy;-3.900556;68.81609;1.627417;68.92654;0
23.69111;-8.394281;38.33173;3.076041;6;GoldenRod;-19.85294;54.83154;1.918185;58.31498;0
23.69111;-8.394281;38.33173;3.076041;7;Brick;-21.82377;24.89864;2.290478;33.1092;0
23.71542;-8.38791;38.23468;3.076041;0;Greystone;-7.853123;8.889313;2.294383;11.86134;11
23.71542;-8.38791;38.23468;3.076041;1;TerraCotta;-35.80584;40.77;2.291458;54.26096;0
23.71542;-8.38791;38.23468;3.076041;2;Violet;8.125451;22.86464;1.229344;24.2655;0
23.71542;-8.38791;38.23468;3.076041;3;Forest;10.08641;52.79188;1.382012;53.7468;0
23.71542;-8.38791;38.23468;3.076041;4;Lake;24.07524;36.84183;0.9919816;44.01066;0
23.71542;-8.38791;38.23468;3.076041;5;Ivy;-3.900558;68.74071;1.627479;68.85128;0
23.71542;-8.38791;38.23468;3.076041;6;GoldenRod;-19.85295;54.75615;1.918625;58.2441;0
23.71542;-8.38791;38.23468;3.076041;7;Brick;-21.8238;24.82325;2.291982;33.05256;0
23.73267;-8.383391;38.16584;3.076041;0;Greystone;-7.853401;8.792089;2.299861;11.78884;11
23.73267;-8.383391;38.16584;3.076041;1;TerraCotta;-35.80587;40.67274;2.292643;54.18793;0
23.73267;-8.383391;38.16584;3.076041;2;Violet;8.125496;22.76744;1.227996;24.17395;0
23.73267;-8.383391;38.16584;3.076041;3;Forest;10.08641;52.69463;1.381671;53.65128;0
23.73267;-8.383391;38.16584;3.076041;4;Lake;24.07526;36.74459;0.9907702;43.92929;0
23.73267;-8.383391;38.16584;3.076041;5;Ivy;-3.900556;68.64346;1.627559;68.75419;0
23.73267;-8.383391;38.16584;3.076041;6;GoldenRod;-19.85295;54.6589;1.919195;58.15269;0
23.73267;-8.383391;38.16584;3.076041;7;Brick;-21.82383;24.72599;2.29393;32.9796;0
23.75036;-8.378757;38.09523;3.076041;0;Greystone;-7.853604;8.723129;2.303788;11.73763;11
23.75036;-8.378757;38.09523;3.076041;1;TerraCotta;-35.80587;40.60376;2.293485;54.13618;0
23.75036;-8.378757;38.09523;3.076041;2;Violet;8.125526;22.69849;1.227033;24.10904;0
23.75036;-8.378757;38.09523;3.076041;3;Forest;10.08641;52.62566;1.381429;53.58355;0
23.75036;-8.378757;38.09523;3.076041;4;Lake;24.07528;36.67561;0.9899083;43.87162;0
23.75036;-8.378757;38.09523;3.076041;5;Ivy;-3.900557;68.57448;1.627616;68.68533;0
23.75036;-8.378757;38.09523;3.076041;6;GoldenRod;-19.85296;54.58992;1.919601;58.08786;0
23.75036;-8.378757;38.09523;3.076041;7;Brick;-21.82386;24.65701;2.295317;32.92794;0
23.76788;-8.374166;38.02532;3.076041;0;Greystone;-7.853812;8.652389;2.307852;11.6853;11
23.76788;-8.374166;38.02532;3.076041;1;TerraCotta;-35.80589;40.533;2.294351;54.08314;0
23.76788;-8.374166;38.02532;3.076041;2;Violet;8.125558;22.62777;1.226041;24.04247;0
23.76788;-8.374166;38.02532;3.076041;3;Forest;10.08643;52.55491;1.38118;53.51406;0
23.76788;-8.374166;38.02532;3.076041;4;Lake;24.07529;36.60485;0.9890218;43.8125;0
23.76788;-8.374166;38.02532;3.076041;5;Ivy;-3.900555;68.50372;1.627674;68.61468;0
23.76788;-8.374166;38.02532;3.076041;6;GoldenRod;-19.85297;54.51917;1.920018;58.02137;0
23.76788;-8.374166;38.02532;3.076041;7;Brick;-21.82388;24.58626;2.296744;32.875;0
23.78621;-8.369363;37.95214;3.076041;0;Greystone;-7.854019;8.582342;2.311912;11.63367;11
23.78621;-8.369363;37.95214;3.076041;1;TerraCotta;-35.80589;40.46294;2.295209;54.03065;0
23.78621;-8.369363;37.95214;3.076041;2;Violet;8.125587;22.55774;1.225052;23.97659;0
23.78621;-8.369363;37.95214;3.076041;3;Forest;10.08642;52.48485;1.380933;53.44526;0
23.78621;-8.369363;37.95214;3.076041;4;Lake;24.0753;36.53479;0.9881417;43.75399;0
23.78621;-8.369363;37.95214;3.076041;5;Ivy;-3.900551;68.43366;1.627732;68.54473;0
23.78621;-8.369363;37.95214;3.076041;6;GoldenRod;-19.85296;54.44911;1.920431;57.95555;0
23.78621;-8.369363;37.95214;3.076041;7;Brick;-21.82391;24.51619;2.298161;32.82265;0
23.80441;-8.364594;37.87951;3.076041;0;Greystone;-7.85424;8.509026;2.3162;11.57984;11
23.80441;-8.364594;37.87951;3.076041;1;TerraCotta;-35.8059;40.38961;2.29611;53.97576;0
23.80441;-8.364594;37.87951;3.076041;2;Violet;8.125618;22.48445;1.224012;23.90765;0
23.80441;-8.364594;37.87951;3.076041;3;Forest;10.08643;52.41153;1.380674;53.37326;0
23.80441;-8.364594;37.87951;3.076041;4;Lake;24.07533;36.46146;0.9872177;43.69278;0
23.80441;-8.364594;37.87951;3.076041;5;Ivy;-3.900566;68.36033;1.627793;68.47152;0
23.80441;-8.364594;37.87951;3.076041;6;GoldenRod;-19.85297;54.37578;1.920866;57.88667;0
23.80441;-8.364594;37.87951;3.076041;7;Brick;-21.82394;24.44286;2.29965;32.76794;0
23.82253;-8.359892;37.80716;3.076676;0;Greystone;-7.854461;8.436249;2.320497;11.52662;11
23.82253;-8.359892;37.80716;3.076676;1;TerraCotta;-35.80591;40.31682;2.297005;53.92132;0
23.82253;-8.359892;37.80716;3.076676;2;Violet;8.125654;22.41169;1.222973;23.83926;0
23.82253;-8.359892;37.80716;3.076676;3;Forest;10.08644;52.33875;1.380416;53.30179;0
23.82253;-8.359892;37.80716;3.076676;4;Lake;24.07534;36.38868;0.9862984;43.63207;0
23.82253;-8.359892;37.80716;3.076676;5;Ivy;-3.900561;68.28754;1.627854;68.39885;0
23.82253;-8.359892;37.80716;3.076676;6;GoldenRod;-19.85298;54.303;1.921297;57.8183;0
23.82253;-8.359892;37.80716;3.076676;7;Brick;-21.82396;24.37008;2.301132;32.7137;0
23.84158;-8.355021;37.73112;3.077625;0;Greystone;-7.860041;8.358777;2.325454;11.47386;11
23.84158;-8.355021;37.73112;3.077625;1;TerraCotta;-35.83152;40.22158;2.298535;53.86718;0
23.84158;-8.355021;37.73112;3.077625;2;Violet;8.111449;22.34439;1.22257;23.77115;0
23.84158;-8.355021;37.73112;3.077625;3;Forest;10.05319;52.27266;1.380794;53.23061;0
23.84158;-8.355021;37.73112;3.077625;4;Lake;24.05224;36.33147;0.9860161;43.57162;0
23.84158;-8.355021;37.73112;3.077625;5;Ivy;-3.943932;68.21256;1.62855;68.32648;0
23.84158;-8.355021;37.73112;3.077625;6;GoldenRod;-19.88747;54.21789;1.922364;57.75024;0
23.84158;-8.355021;37.73112;3.077625;7;Brick;-21.83947;24.28371;2.30325;32.65978;0
23.8606;-8.350361;37.6552;3.080285;0;Greystone;-7.868204;8.275135;2.330992;11.41869;11
23.8606;-8.350361;37.6552;3.080285;1;TerraCotta;-35.86968;40.11136;2.300427;53.81036;0
23.8606;-8.350361;37.6552;3.080285;2;Violet;8.090283;22.27593;1.222424;23.69957;0
23.8606;-8.350361;37.6552;3.080285;3;Forest;10.00359;52.20599;1.381474;53.15578;0
23.8606;-8.350361;37.6552;3.080285;4;Lake;24.01775;36.2781;0.9859997;43.50808;0
23.8606;-8.350361;37.6552;3.080285;5;Ivy;-4.008655;68.13261;1.629565;68.25043;0
23.8606;-8.350361;37.6552;3.080285;6;GoldenRod;-19.93892;54.1228;1.923769;57.67875;0
23.8606;-8.350361;37.6552;3.080285;7;Brick;-21.86253;24.18679;2.305764;32.60323;0
23.88063;-8.345611;37.57521;3.082277;0;Greystone;-7.890422;8.178118;2.338292;11.36399;11
23.88063;-8.345611;37.57521;3.082277;1;TerraCotta;-35.97625;39.93974;2.304033;53.75383;0
23.88063;-8.345611;37.57521;3.082277;2;Violet;8.031038;22.22134;1.223992;23.62807;0
23.88063;-8.345611;37.57521;3.082277;3;Forest;9.864705;52.15635;1.383867;53.08104;0
23.88063;-8.345611;37.57521;3.082277;4;Lake;23.9212;36.26578;0.9876964;43.44457;0
