timeStamp;roomX;roomZ;roomAngle;targetId;targetX;targetZ;targetAngle;distanceToTarget;targetAttentionCount
19.67463;24.8814;10.88682;3.438017;4;49.31416;26.55982;0.4940363;56.0117;0
19.67463;24.8814;10.88682;3.438017;5;11.85522;46.49311;1.321128;47.98078;0
19.67463;24.8814;10.88682;3.438017;6;1.889844;27.77211;1.502853;27.83634;0
19.67463;24.8814;10.88682;3.438017;7;10.68957;-0.93732;6.195724;10.73059;8
19.70266;24.84865;10.77957;3.438017;0;29.39134;-11.01622;5.92458;31.38802;0
19.70266;24.84865;10.77957;3.438017;1;-8.097986;8.941772;2.306716;12.06369;4
19.70266;24.84865;10.77957;3.438017;2;39.35344;7.717563;6.476837;40.10305;0
19.70266;24.84865;10.77957;3.438017;3;30.58595;36.41378;0.8721626;47.55484;0
19.70266;24.84865;10.77957;3.438017;4;49.31419;26.44638;0.4922512;55.95803;0
19.70266;24.84865;10.77957;3.438017;5;11.85523;46.37973;1.320543;47.87093;0
19.70266;24.84865;10.77957;3.438017;6;1.889853;27.65877;1.502575;27.72326;0
19.70266;24.84865;10.77957;3.438017;7;10.6895;-1.051116;6.185169;10.74105;8
19.73152;24.81492;10.66916;3.438017;0;29.3913;-11.12839;5.921237;31.42753;0
19.73152;24.81492;10.66916;3.438017;1;-8.098298;8.829669;2.313016;11.98105;4
19.73152;24.81492;10.66916;3.438017;2;39.35345;7.605437;6.474092;40.08162;0
19.73152;24.81492;10.66916;3.438017;3;30.58597;36.30165;0.870643;47.46906;0
19.73152;24.81492;10.66916;3.438017;4;49.3142;26.33426;0.4904837;55.90513;0
19.73152;24.81492;10.66916;3.438017;5;11.85524;46.26761;1.319961;47.76231;0
19.73152;24.81492;10.66916;3.438017;6;1.889856;27.5467;1.502298;27.61145;0
19.73152;24.81492;10.66916;3.438017;7;10.68941;-1.163635;6.174754;10.75256;8
19.76126;24.78018;10.55541;3.438017;0;29.39127;-11.24387;5.917805;31.46858;0
19.76126;24.78018;10.55541;3.438017;1;-8.098628;8.714248;2.319595;11.89647;4
19.76126;24.78018;10.55541;3.438017;2;39.35346;7.489952;6.471261;40.05988;0
19.76126;24.78018;10.55541;3.438017;3;30.58599;36.1862;0.8690728;47.38084;0
19.76126;24.78018;10.55541;3.438017;4;49.31421;26.21881;0.4886602;55.85085;0
19.76126;24.78018;10.55541;3.438017;5;11.85525;46.15219;1.319359;47.65051;0
19.76126;24.78018;10.55541;3.438017;6;1.889868;27.43131;1.50201;27.49634;0
19.76126;24.78018;10.55541;3.438017;7;10.68932;-1.279477;6.164055;10.76563;8
19.78988;24.74673;10.4459;3.438017;0;29.39124;-11.36285;5.914278;31.51126;0
19.78988;24.74673;10.4459;3.438017;1;-8.098971;8.595325;2.326471;11.80987;4
19.78988;24.74673;10.4459;3.438017;2;39.35347;7.370977;6.468342;40.03782;0
19.78988;24.74673;10.4459;3.438017;3;30.586;36.06727;0.8674491;47.29008;0
19.78988;24.74673;10.4459;3.438017;4;49.31422;26.09985;0.4867776;55.79511;0
19.78988;24.74673;10.4459;3.438017;5;11.85526;46.03326;1.318737;47.53534;0
19.78988;24.74673;10.4459;3.438017;6;1.889873;27.31243;1.501712;27.37774;0
19.78988;24.74673;10.4459;3.438017;7;10.68922;-1.398822;6.153062;10.78036;8
19.82232;24.70883;10.32179;3.438017;0;29.3912;-11.47739;5.910892;31.55271;0
19.82232;24.70883;10.32179;3.438017;1;-8.099308;8.480844;2.333187;11.72704;5
19.82232;24.70883;10.32179;3.438017;2;39.35348;7.256441;6.465528;40.0169;0
19.82232;24.70883;10.32179;3.438017;3;30.58603;35.95277;0.8658797;47.20283;0
19.82232;24.70883;10.32179;3.438017;4;49.31423;25.98534;0.4849619;55.74165;0
19.82232;24.70883;10.32179;3.438017;5;11.85527;45.91878;1.318135;47.42448;0
19.82232;24.70883;10.32179;3.438017;6;1.889881;27.198;1.501422;27.26358;0
19.82232;24.70883;10.32179;3.438017;7;10.68911;-1.513704;6.142509;10.79576;7
19.84966;24.6769;10.21723;3.438017;0;29.39117;-11.60721;5.907064;31.60013;0
19.84966;24.6769;10.21723;3.438017;1;-8.099691;8.351087;2.340914;11.63381;5
19.84966;24.6769;10.21723;3.438017;2;39.3535;7.126634;6.462337;39.99358;0
19.84966;24.6769;10.21723;3.438017;3;30.58606;35.82299;0.864094;47.10407;0
19.84966;24.6769;10.21723;3.438017;4;49.31425;25.85555;0.4828995;55.68128;0
19.84966;24.6769;10.21723;3.438017;5;11.85528;45.78903;1.317449;47.29887;0
19.84966;24.6769;10.21723;3.438017;6;1.889895;27.06829;1.50109;27.13419;0
19.84966;24.6769;10.21723;3.438017;7;10.68898;-1.643915;6.130586;10.81466;7
19.87747;24.6444;10.11084;3.438017;0;29.39114;-11.71656;5.90385;31.64043;0
19.87747;24.6444;10.11084;3.438017;1;-8.10002;8.241772;2.347521;11.55583;5
19.87747;24.6444;10.11084;3.438017;2;39.3535;7.017304;6.459645;39.97425;0
19.87747;24.6444;10.11084;3.438017;3;30.58607;35.71368;0.8625843;47.021;0
19.87747;24.6444;10.11084;3.438017;4;49.31426;25.74623;0.4811589;55.63061;0
19.87747;24.6444;10.11084;3.438017;5;11.85528;45.67972;1.316868;47.19306;0
19.87747;24.6444;10.11084;3.438017;6;1.889904;26.95903;1.500808;27.02519;0
19.87747;24.6444;10.11084;3.438017;7;10.68887;-1.753599;6.120575;10.83176;7
19.90392;24.61349;10.00963;3.438017;0;29.39111;-11.82784;5.900587;31.68178;0
19.90392;24.61349;10.00963;3.438017;1;-8.100363;8.130524;2.354336;11.47699;5
19.90392;24.61349;10.00963;3.438017;2;39.35351;6.906029;6.456903;39.95488;0
19.90392;24.61349;10.00963;3.438017;3;30.5861;35.60243;0.861042;46.93658;0
19.90392;24.61349;10.00963;3.438017;4;49.31427;25.63497;0.4793845;55.57921;0
19.90392;24.61349;10.00963;3.438017;5;11.8553;45.56849;1.316274;47.0854;0
19.90392;24.61349;10.00963;3.438017;6;1.889912;26.84784;1.500519;26.91428;0
19.90392;24.61349;10.00963;3.438017;7;10.68874;-1.865214;6.110422;10.85026;7
19.93247;24.58014;9.900428;3.438017;0;29.39108;-11.93369;5.897491;31.72142;0
19.93247;24.58014;9.900428;3.438017;1;-8.100692;8.024698;2.360907;11.4025;5
19.93247;24.58014;9.900428;3.438017;2;39.35352;6.800176;6.454293;39.93673;0
19.93247;24.58014;9.900428;3.438017;3;30.58611;35.49661;0.8595701;46.85637;0
19.93247;24.58014;9.900428;3.438017;4;49.31429;25.52914;0.4776933;55.53049;0
19.93247;24.58014;9.900428;3.438017;5;11.8553;45.46268;1.315707;46.98302;0
19.93247;24.58014;9.900428;3.438017;6;1.889916;26.74207;1.500242;26.80877;0
19.93247;24.58014;9.900428;3.438017;7;10.68861;-1.971379;6.100798;10.86889;7
19.95924;24.54885;9.798007;3.438017;0;29.39105;-12.0479;5.894159;31.76453;0
19.95924;24.54885;9.798007;3.438017;1;-8.10105;7.910512;2.368094;11.32269;5
19.95924;24.54885;9.798007;3.438017;2;39.35353;6.685961;6.451473;39.91745;0
19.95924;24.54885;9.798007;3.438017;3;30.58614;35.38243;0.8579762;46.76995;0
19.95924;24.54885;9.798007;3.438017;4;49.31429;25.41496;0.4758656;55.4781;0
19.95924;24.54885;9.798007;3.438017;5;11.85532;45.34852;1.315092;46.87256;0
19.95924;24.54885;9.798007;3.438017;6;1.889929;26.62796;1.49994;26.69495;0
19.95924;24.54885;9.798007;3.438017;7;10.68847;-2.085919;6.090452;10.89011;7
19.98748;24.51586;9.68998;3.438017;0;29.39101;-12.15503;5.891042;31.80529;0
19.98748;24.51586;9.68998;3.438017;1;-8.101394;7.80341;2.374928;11.24837;5
19.98748;24.51586;9.68998;3.438017;2;39.35354;6.578838;6.448826;39.89965;0
19.98748;24.51586;9.68998;3.438017;3;30.58615;35.27534;0.8564761;46.689;0
19.98748;24.51586;9.68998;3.438017;4;49.31431;25.30784;0.4741476;55.42913;0
19.98748;24.51586;9.68998;3.438017;5;11.85534;45.24144;1.314513;46.76898;0
19.98748;24.51586;9.68998;3.438017;6;1.889936;26.52093;1.499655;26.58819;0
19.98748;24.51586;9.68998;3.438017;7;10.68833;-2.193351;6.080785;10.91106;7
20.01525;24.48341;9.583725;3.438017;0;29.39099;-12.26801;5.887764;31.84861;0
20.01525;24.48341;9.583725;3.438017;1;-8.101755;7.69044;2.382234;11.17056;5
20.01525;24.48341;9.583725;3.438017;2;39.35355;6.465893;6.446033;39.88119;0
20.01525;24.48341;9.583725;3.438017;3;30.58618;35.16239;0.8548877;46.60374;0
20.01525;24.48341;9.583725;3.438017;4;49.31432;25.1949;0.4723329;55.37766;0
20.01525;24.48341;9.583725;3.438017;5;11.85534;45.12851;1.313899;46.65974;0
20.01525;24.48341;9.583725;3.438017;6;1.889947;26.40804;1.499351;26.47558;0
20.01525;24.48341;9.583725;3.438017;7;10.68817;-2.30666;6.070631;10.93425;7
20.04171;24.4525;9.482525;3.438017;0;29.39095;-12.37914;5.884547;31.89156;0
20.04171;24.4525;9.482525;3.438017;1;-8.10212;7.579317;2.389521;11.09461;5
20.04171;24.4525;9.482525;3.438017;2;39.35356;6.354746;6.443282;39.86333;0
20.04171;24.4525;9.482525;3.438017;3;30.58619;35.0513;0.8533202;46.51998;0
20.04171;24.4525;9.482525;3.438017;4;49.31433;25.08378;0.4705443;55.3272;0
20.04171;24.4525;9.482525;3.438017;5;11.85535;45.01743;1.313293;46.55232;0
20.04171;24.4525;9.482525;3.438017;6;1.889954;26.297;1.49905;26.36483;0
20.04171;24.4525;9.482525;3.438017;7;10.68801;-2.4181;6.060687;10.95814;7
20.06923;24.42034;9.377232;3.438017;0;29.39092;-12.48498;5.881492;31.93276;0
20.06923;24.42034;9.377232;3.438017;1;-8.10247;7.473476;2.396555;11.02283;5
20.06923;24.42034;9.377232;3.438017;2;39.35357;6.248893;6.440659;39.84661;0
20.06923;24.42034;9.377232;3.438017;3;30.58621;34.94549;0.8518219;46.44032;0
20.06923;24.42034;9.377232;3.438017;4;49.31434;24.97796;0.4688381;55.27932;0
20.06923;24.42034;9.377232;3.438017;5;11.85536;44.91163;1.312713;46.45002;0
20.06923;24.42034;9.377232;3.438017;6;1.889961;26.19125;1.498761;26.25935;0
20.06923;24.42034;9.377232;3.438017;7;10.68786;-2.524238;6.051257;10.9819;7
20.09565;24.38947;9.276162;3.438017;0;29.3909;-12.5951;5.878322;31.97595;0
20.09565;24.38947;9.276162;3.438017;1;-8.102839;7.363348;2.403971;10.94874;6
20.09565;24.38947;9.276162;3.438017;2;39.35358;6.138782;6.437929;39.82949;0
20.09565;24.38947;9.276162;3.438017;3;30.58623;34.8354;0.8502576;46.35755;0
20.09565;24.38947;9.276162;3.438017;4;49.31436;24.86785;0.4670593;55.22966;0
20.09565;24.38947;9.276162;3.438017;5;11.85537;44.80155;1.312106;46.3436;0
20.09565;24.38947;9.276162;3.438017;6;1.889975;26.08122;1.498458;26.14961;0
20.09565;24.38947;9.276162;3.438017;7;10.68769;-2.634662;6.041491;11.00764;6
20.12447;24.35579;9.165905;3.438017;0;29.39086;-12.70083;5.875287;32.01771;0
20.12447;24.35579;9.165905;3.438017;1;-8.103199;7.257632;2.411186;10.87819;6
20.12447;24.35579;9.165905;3.438017;2;39.35358;6.033086;6.435306;39.81334;0
20.12447;24.35579;9.165905;3.438017;3;30.58625;34.72971;0.8487505;46.2782;0
20.12447;24.35579;9.165905;3.438017;4;49.31436;24.76217;0.4653493;55.18216;0
20.12447;24.35579;9.165905;3.438017;5;11.85537;44.6959;1.311522;46.24146;0
20.12447;24.35579;9.165905;3.438017;6;1.889982;25.9756;1.498164;26.04427;0
20.12447;24.35579;9.165905;3.438017;7;10.68752;-2.740655;6.032159;11.03333;6
20.15224;24.32336;9.059694;3.438017;0;29.39083;-12.81614;5.871985;32.06359;0
20.15224;24.32336;9.059694;3.438017;1;-8.103595;7.142298;2.419164;10.80188;6
20.15224;24.32336;9.059694;3.438017;2;39.35359;5.917766;6.432441;39.79604;0
20.15224;24.32336;9.059694;3.438017;3;30.58628;34.61444;0.8471007;46.19177;0
20.15224;24.32336;9.059694;3.438017;4;49.31439;24.64685;0.4634798;55.13054;0
20.15224;24.32336;9.059694;3.438017;5;11.85539;44.58063;1.310881;46.13006;0
20.15224;24.32336;9.059694;3.438017;6;1.889992;25.86039;1.497842;25.92936;0
20.15224;24.32336;9.059694;3.438017;7;10.68733;-2.856276;6.022031;11.06243;6
20.1783;24.2929;8.959978;3.438017;0;29.3908;-12.92721;5.868814;32.10813;0
20.1783;24.2929;8.959978;3.438017;1;-8.10398;7.031192;2.426957;10.72903;6
20.1783;24.2929;8.959978;3.438017;2;39.3536;5.806667;6.429679;39.77969;0
20.1783;24.2929;8.959978;3.438017;3;30.58629;34.50339;0.8455057;46.10862;0
20.1783;24.2929;8.959978;3.438017;4;49.31439;24.53581;0.4616765;55.08099;0
20.1783;24.2929;8.959978;3.438017;5;11.8554;44.46959;1.31026;46.02277;0
20.1783;24.2929;8.959978;3.438017;6;1.890003;25.7494;1.497528;25.81867;0
20.1783;24.2929;8.959978;3.438017;7;10.68715;-2.967647;6.012326;11.09153;6
20.20645;24.26001;8.852288;3.438017;0;29.39077;-13.0315;5.865844;32.15023;0
20.20645;24.26001;8.852288;3.438017;1;-8.104346;6.926874;2.43437;10.66124;6
20.20645;24.26001;8.852288;3.438017;2;39.35361;5.702402;6.427085;39.7646;0
20.20645;24.26001;8.852288;3.438017;3;30.58632;34.39912;0.8440026;46.03067;0
20.20645;24.26001;8.852288;3.438017;4;49.3144;24.43154;0.4599801;55.03463;0
20.20645;24.26001;8.852288;3.438017;5;11.85542;44.36535;1.309675;45.92205;0
20.20645;24.26001;8.852288;3.438017;6;1.890011;25.6452;1.497231;25.71475;0
20.20645;24.26001;8.852288;3.438017;7;10.68697;-3.072201;6.003262;11.11979;6
20.23552;24.22604;8.741078;3.438017;0;29.39073;-13.14414;5.862645;32.19602;0
20.23552;24.22604;8.741078;3.438017;1;-8.104747;6.814205;2.442483;10.58869;6
20.23552;24.22604;8.741078;3.438017;2;39.35361;5.589755;6.424281;39.74862;0
20.23552;24.22604;8.741078;3.438017;3;30.58633;34.28653;0.8423741;45.9466;0
20.23552;24.22604;8.741078;3.438017;4;49.31441;24.31893;0.4581449;54.98474;0
20.23552;24.22604;8.741078;3.438017;5;11.85541;44.25277;1.309041;45.8133;0
20.23552;24.22604;8.741078;3.438017;6;1.89002;25.53267;1.496907;25.60252;0
20.23552;24.22604;8.741078;3.438017;7;10.68677;-3.185115;5.993525;11.15132;6
20.26672;24.18959;8.621721;3.438017;0;29.3907;-13.26046;5.859352;32.24365;0
20.26672;24.18959;8.621721;3.438017;1;-8.105165;6.697847;2.450979;10.51451;6
20.26672;24.18959;8.621721;3.438017;2;39.35363;5.473447;6.421382;39.73244;0
20.26672;24.18959;8.621721;3.438017;3;30.58636;34.17024;0.8406857;45.85991;0
20.26672;24.18959;8.621721;3.438017;4;49.31442;24.20265;0.4562464;54.93341;0
20.26672;24.18959;8.621721;3.438017;5;11.85543;44.1365;1.308382;45.70101;0
20.26672;24.18959;8.621721;3.438017;6;1.890031;25.41646;1.49657;25.48663;0
20.26672;24.18959;8.621721;3.438017;7;10.68656;-3.301709;5.98353;11.18498;6
20.29552;24.15594;8.511563;3.438017;0;29.39067;-13.38527;5.855828;32.29515;0
20.29552;24.15594;8.511563;3.438017;1;-8.105618;6.572955;2.460232;10.43575;6
20.29552;24.15594;8.511563;3.438017;2;39.35364;5.348614;6.418269;39.71544;0
20.29552;24.15594;8.511563;3.438017;3;30.58638;34.04545;0.8388667;45.76701;0
20.29552;24.15594;8.511563;3.438017;4;49.31443;24.07784;0.4542045;54.87855;0
20.29552;24.15594;8.511563;3.438017;5;11.85544;44.01172;1.307672;45.58051;0
20.29552;24.15594;8.511563;3.438017;6;1.890042;25.29173;1.496205;25.36226;0
20.29552;24.15594;8.511563;3.438017;7;10.68633;-3.426841;5.97287;11.22233;6
20.32269;24.1242;8.40764;3.438017;0;29.39063;-13.50049;5.852586;32.34304;0
20.32269;24.1242;8.40764;3.438017;1;-8.106038;6.45768;2.468897;10.36386;6
20.32269;24.1242;8.40764;3.438017;2;39.35364;5.233414;6.415394;39.7001;0
20.32269;24.1242;8.40764;3.438017;3;30.5864;33.93027;0.8371814;45.68141;0
20.32269;24.1242;8.40764;3.438017;4;49.31445;23.96262;0.4523161;54.82812;0
20.32269;24.1242;8.40764;3.438017;5;11.85545;43.89656;1.307013;45.46933;0
20.32269;24.1242;8.40764;3.438017;6;1.890054;25.17662;1.495865;25.24747;0
20.32269;24.1242;8.40764;3.438017;7;10.68611;-3.54232;5.963096;11.25793;6
20.35351;24.08818;8.289706;3.438017;0;29.3906;-13.60918;5.849536;32.38853;0
20.35351;24.08818;8.289706;3.438017;1;-8.106443;6.348921;2.477183;10.29676;6
20.35351;24.08818;8.289706;3.438017;2;39.35365;5.124733;6.412679;39.68592;0
20.35351;24.08818;8.289706;3.438017;3;30.58643;33.82161;0.8355854;45.60078;0
20.35351;24.08818;8.289706;3.438017;4;49.31446;23.85397;0.450532;54.78072;0
20.35351;24.08818;8.289706;3.438017;5;11.85546;43.78792;1.306388;45.36445;0
20.35351;24.08818;8.289706;3.438017;6;1.890064;25.06803;1.495541;25.13918;0
20.35351;24.08818;8.289706;3.438017;7;10.6859;-3.651263;5.953933;11.29248;6
20.38104;24.05602;8.184385;3.438017;0;29.39056;-13.73253;5.846085;32.44052;0
20.38104;24.05602;8.184385;3.438017;1;-8.106903;6.22549;2.486718;10.22148;6
20.38104;24.05602;8.184385;3.438017;2;39.35365;5.00139;6.409596;39.67019;0
20.38104;24.05602;8.184385;3.438017;3;30.58645;33.6983;0.8337678;45.50941;0
20.38104;24.05602;8.184385;3.438017;4;49.31447;23.73064;0.4485032;54.72715;0
20.38104;24.05602;8.184385;3.438017;5;11.85547;43.66463;1.305676;45.24546;0
20.38104;24.05602;8.184385;3.438017;6;1.890079;24.9448;1.49517;25.0163;0
20.38104;24.05602;8.184385;3.438017;7;10.68565;-3.774883;5.943604;11.33283;6
20.40856;24.02387;8.079123;3.438017;0;29.39052;-13.84268;5.843013;32.48727;0
20.40856;24.02387;8.079123;3.438017;1;-8.10732;6.11525;2.495353;10.15504;6
20.40856;24.02387;8.079123;3.438017;2;39.35366;4.891233;6.40684;39.65646;0
20.40856;24.02387;8.079123;3.438017;3;30.58647;33.58818;0.8321382;45.42794;0
20.40856;24.02387;8.079123;3.438017;4;49.31449;23.62049;0.446688;54.67949;0
20.40856;24.02387;8.079123;3.438017;5;11.85549;43.55453;1.305036;45.13922;0
20.40856;24.02387;8.079123;3.438017;6;1.890087;24.83475;1.494836;24.90656;0
20.40856;24.02387;8.079123;3.438017;7;10.68543;-3.885277;5.934442;11.36987;6
20.43744;23.99013;7.96865;3.438017;0;29.39049;-13.95277;5.839951;32.5343;0
20.43744;23.99013;7.96865;3.438017;1;-8.107739;6.005063;2.504097;10.08941;6
20.43744;23.99013;7.96865;3.438017;2;39.35366;4.781151;6.404085;39.64304;0
20.43744;23.99013;7.96865;3.438017;3;30.58649;33.47812;0.8305036;45.34664;0
20.43744;23.99013;7.96865;3.438017;4;49.31449;23.51044;0.4448712;54.63204;0
20.43744;23.99013;7.96865;3.438017;5;11.8555;43.44448;1.304394;45.03305;0
20.43744;23.99013;7.96865;3.438017;6;1.8901;24.72475;1.494499;24.79689;0
20.43744;23.99013;7.96865;3.438017;7;10.68521;-3.995601;5.925346;11.40783;6
20.46507;23.95784;7.862939;3.438017;0;29.39046;-14.0683;5.836748;32.58399;0
20.46507;23.95784;7.862939;3.438017;1;-8.108182;5.889411;2.513397;10.02137;6
20.46507;23.95784;7.862939;3.438017;2;39.35368;4.665606;6.40119;39.62928;0
20.46507;23.95784;7.862939;3.438017;3;30.58651;33.36262;0.8287821;45.26145;0
20.46507;23.95784;7.862939;3.438017;4;49.31451;23.39491;0.4429604;54.58244;0
20.46507;23.95784;7.862939;3.438017;5;11.85551;43.32899;1.303717;44.92165;0
20.46507;23.95784;7.862939;3.438017;6;1.89011;24.60932;1.494142;24.6818;0
20.46507;23.95784;7.862939;3.438017;7;10.68497;-4.111378;5.915867;11.44867;6
20.49235;23.92596;7.758566;3.438017;0;29.39043;-14.17886;5.833691;32.63185;0
20.49235;23.92596;7.758566;3.438017;1;-8.108608;5.778737;2.522416;9.957074;6
20.49235;23.92596;7.758566;3.438017;2;39.35368;4.555046;6.398419;39.61642;0
20.49235;23.92596;7.758566;3.438017;3;30.58654;33.25208;0.8271283;45.18005;0
20.49235;23.92596;7.758566;3.438017;4;49.31452;23.28438;0.4411292;54.53516;0
20.49235;23.92596;7.758566;3.438017;5;11.85551;43.21848;1.303066;44.81506;0
20.49235;23.92596;7.758566;3.438017;6;1.890122;24.49886;1.493797;24.57166;0
20.49235;23.92596;7.758566;3.438017;7;10.68474;-4.222163;5.90686;11.48871;6
20.52122;23.89224;7.648143;3.438017;0;29.39039;-14.28802;5.830682;32.67939;0
20.52122;23.89224;7.648143;3.438017;1;-8.109032;5.669452;2.531435;9.894397;6
20.52122;23.89224;7.648143;3.438017;2;39.35369;4.445906;6.395681;39.60403;0
20.52122;23.89224;7.648143;3.438017;3;30.58657;33.14295;0.8254896;45.09981;0
20.52122;23.89224;7.648143;3.438017;4;49.31453;23.17525;0.439318;54.48867;0
20.52122;23.89224;7.648143;3.438017;5;11.85553;43.10936;1.30242;44.70985;0
20.52122;23.89224;7.648143;3.438017;6;1.890135;24.3898;1.493454;24.46293;0
20.52122;23.89224;7.648143;3.438017;7;10.68451;-4.331534;5.89803;11.52914;6
20.54954;23.85914;7.539779;3.438017;0;29.39036;-14.40351;5.827508;32.73002;0
20.54954;23.85914;7.539779;3.438017;1;-8.109484;5.553823;2.541103;9.828972;6
20.54954;23.85914;7.539779;3.438017;2;39.35369;4.330395;6.392782;39.59123;0
20.54954;23.85914;7.539779;3.438017;3;30.58659;33.02748;0.8237498;45.01505;0
20.54954;23.85914;7.539779;3.438017;4;49.31454;23.05977;0.4373981;54.43966;0
20.54954;23.85914;7.539779;3.438017;5;11.85554;42.99393;1.301734;44.59856;0
20.54954;23.85914;7.539779;3.438017;6;1.890145;24.27442;1.493087;24.3479;0
20.54954;23.85914;7.539779;3.438017;7;10.68426;-4.447248;5.888755;11.57288;6
20.58014;23.82339;7.422734;3.438017;0;29.39033;-14.51683;5.824404;32.78002;0
20.58014;23.82339;7.422734;3.438017;1;-8.109931;5.440337;2.550717;9.765667;6
20.58014;23.82339;7.422734;3.438017;2;39.3537;4.217064;6.389936;39.579;0
20.58014;23.82339;7.422734;3.438017;3;30.58661;32.91419;0.8220361;44.932;0
20.58014;23.82339;7.422734;3.438017;4;49.31456;22.94644;0.4355105;54.39177;0
20.58014;23.82339;7.422734;3.438017;5;11.85555;42.88064;1.301057;44.48936;0
20.58014;23.82339;7.422734;3.438017;6;1.890158;24.16119;1.492724;24.23501;0
20.58014;23.82339;7.422734;3.438017;7;10.68402;-4.560791;5.879724;11.61676;6
20.60839;23.79039;7.31467;3.438017;0;29.39029;-14.63925;5.82106;32.83438;0
20.60839;23.79039;7.31467;3.438017;1;-8.110415;5.31775;2.561242;9.698314;6
20.60839;23.79039;7.31467;3.438017;2;39.35371;4.094642;6.386859;39.56615;0
20.60839;23.79039;7.31467;3.438017;3;30.58663;32.79181;0.820178;44.84244;0
20.60839;23.79039;7.31467;3.438017;4;49.31456;22.82407;0.4334689;54.34026;0
20.60839;23.79039;7.31467;3.438017;5;11.85557;42.75828;1.300321;44.37144;0
20.60839;23.79039;7.31467;3.438017;6;1.890169;24.03889;1.492328;24.11309;0
20.60839;23.79039;7.31467;3.438017;7;10.68375;-4.683425;5.870046;11.6652;6
20.63565;23.75854;7.210386;3.438017;0;29.39025;-14.75226;5.817984;32.8849;0
20.63565;23.75854;7.210386;3.438017;1;-8.110863;5.204556;2.57109;9.63709;6
20.63565;23.75854;7.210386;3.438017;2;39.35371;3.981642;6.384018;39.55462;0
20.63565;23.75854;7.210386;3.438017;3;30.58665;32.67881;0.8184557;44.7599;0
20.63565;23.75854;7.210386;3.438017;4;49.31459;22.71104;0.4315794;54.29291;0
20.63565;23.75854;7.210386;3.438017;5;11.85558;42.64531;1.299639;44.26259;0
20.63565;23.75854;7.210386;3.438017;6;1.890184;23.92598;1.491959;24.00053;0
20.63565;23.75854;7.210386;3.438017;7;10.6835;-4.796643;5.861183;11.71089;6
20.66271;23.72691;7.106848;3.438017;0;29.39022;-14.86133;5.815023;32.93394;0
20.66271;23.72691;7.106848;3.438017;1;-8.111299;5.095312;2.580714;9.578902;7
20.66271;23.72691;7.106848;3.438017;2;39.35372;3.872554;6.381273;39.5438;0
20.66271;23.72691;7.106848;3.438017;3;30.58667;32.56978;0.8167878;44.68037;0
20.66271;23.72691;7.106848;3.438017;4;49.31459;22.60201;0.4297538;54.24739;0
20.66271;23.72691;7.106848;3.438017;5;11.85559;42.53629;1.298978;44.15757;0
20.66271;23.72691;7.106848;3.438017;6;1.890195;23.81701;1.491599;23.8919;0
20.66271;23.72691;7.106848;3.438017;7;10.68326;-4.905896;5.852696;11.75584;5
20.69092;23.69396;6.998952;3.438017;0;29.39019;-14.96961;5.812093;32.98291;0
20.69092;23.69396;6.998952;3.438017;1;-8.111731;4.986839;2.590384;9.522013;7
20.69092;23.69396;6.998952;3.438017;2;39.35373;3.764282;6.378548;39.53335;0
20.69092;23.69396;6.998952;3.438017;3;30.58669;32.46153;0.8151259;44.60153;0
20.69092;23.69396;6.998952;3.438017;4;49.31461;22.49374;0.4279377;54.20238;0
20.69092;23.69396;6.998952;3.438017;5;11.85561;42.42804;1.298318;44.05331;0
20.69092;23.69396;6.998952;3.438017;6;1.890208;23.70883;1.491239;23.78406;0
20.69092;23.69396;6.998952;3.438017;7;10.68302;-5.014359;5.844335;11.8013;5
20.71905;23.66109;6.891325;3.438017;0;29.39016;-15.08245;5.809049;33.03425;0
20.71905;23.66109;6.891325;3.438017;1;-8.112184;4.873785;2.600586;9.463683;7
20.71905;23.66109;6.891325;3.438017;2;39.35373;3.651429;6.375705;39.52277;0
20.71905;23.66109;6.891325;3.438017;3;30.58672;32.3487;0.8133875;44.5195;0
20.71905;23.66109;6.891325;3.438017;4;49.31461;22.38091;0.4260421;54.15567;0
20.71905;23.66109;6.891325;3.438017;5;11.85561;42.31525;1.297627;43.94469;0
20.71905;23.66109;6.891325;3.438017;6;1.890222;23.59609;1.49086;23.67168;0
20.71905;23.66109;6.891325;3.438017;7;10.68276;-5.127383;5.835691;11.84954;5
20.74526;23.63047;6.791076;3.438017;0;29.39012;-15.19502;5.806022;33.08576;0
20.74526;23.63047;6.791076;3.438017;1;-8.112635;4.761003;2.610889;9.406487;7
20.74526;23.63047;6.791076;3.438017;2;39.35373;3.538882;6.372869;39.51253;0
20.74526;23.63047;6.791076;3.438017;3;30.58674;32.23617;0.8116474;44.43782;0
20.74526;23.63047;6.791076;3.438017;4;49.31462;22.26837;0.4241481;54.10926;0
20.74526;23.63047;6.791076;3.438017;5;11.85563;42.20273;1.296934;43.83636;0
20.74526;23.63047;6.791076;3.438017;6;1.890235;23.48364;1.490478;23.55959;0
20.74526;23.63047;6.791076;3.438017;7;10.68251;-5.240124;5.82714;11.89852;5
20.77326;23.59775;6.683942;3.438017;0;29.39009;-15.29985;5.803211;33.13401;0
20.77326;23.59775;6.683942;3.438017;1;-8.113056;4.655941;2.620599;9.354115;7
20.77326;23.59775;6.683942;3.438017;2;39.35374;3.434012;6.370225;39.50328;0
20.77326;23.59775;6.683942;3.438017;3;30.58677;32.13136;0.8100207;44.36185;0
