timeStamp;roomX;roomZ;roomAngle;targetId;targetName;targetX;targetZ;targetAngle;distanceToTarget;targetAttentionCount
6.079994;-0.0256346;14.68753;6.28144;1;TerraCotta;30.01085;-14.65194;5.829005;33.39656;0
6.079994;-0.0256346;14.68753;6.28144;2;Violet;-15.00079;0.4326862;9.395942;15.00703;7
6.079994;-0.0256346;14.68753;6.28144;3;Forest;-15.0317;-29.57893;4.242211;33.17928;0
6.079994;-0.0256346;14.68753;6.28144;4;Lake;-30.01089;-14.54718;3.59295;33.35077;0
6.079994;-0.0256346;14.68753;6.28144;5;Ivy;-0.05238382;-44.60329;4.711215;44.60332;0
6.079994;-0.0256346;14.68753;6.28144;6;GoldenRod;14.9793;-29.63129;5.180445;33.2023;0
6.079994;-0.0256346;14.68753;6.28144;7;Brick;15.05306;0.3802085;6.308438;15.05786;3
6.100137;-0.02577523;14.7681;6.28144;0;Greystone;0.05245189;15.33882;7.850562;15.33891;4
6.100137;-0.02577523;14.7681;6.28144;1;TerraCotta;30.01082;-14.74526;5.826497;33.43758;0
6.100137;-0.02577523;14.7681;6.28144;2;Violet;-15.0008;0.3391926;9.40217;15.00463;7
6.100137;-0.02577523;14.7681;6.28144;3;Forest;-15.03167;-29.67221;4.243483;33.26245;0
6.100137;-0.02577523;14.7681;6.28144;4;Lake;-30.01085;-14.64052;3.595466;33.39156;0
6.100137;-0.02577523;14.7681;6.28144;5;Ivy;-0.05238681;-44.69657;4.711217;44.6966;0
6.100137;-0.02577523;14.7681;6.28144;6;GoldenRod;14.97927;-29.72458;5.17918;33.28557;0
6.100137;-0.02577523;14.7681;6.28144;7;Brick;15.05307;0.2867714;6.302234;15.0558;3
6.121037;-0.02592114;14.8517;6.28144;0;Greystone;0.05245332;15.25839;7.850544;15.25848;4
6.121037;-0.02592114;14.8517;6.28144;1;TerraCotta;30.0108;-14.82585;5.824336;33.47318;0
6.121037;-0.02592114;14.8517;6.28144;2;Violet;-15.0008;0.2585325;9.407545;15.00303;7
6.121037;-0.02592114;14.8517;6.28144;3;Forest;-15.03164;-29.75277;4.244576;33.33432;0
6.121037;-0.02592114;14.8517;6.28144;4;Lake;-30.01084;-14.7211;3.597632;33.42695;0
6.121037;-0.02592114;14.8517;6.28144;5;Ivy;-0.05237447;-44.77713;4.711219;44.77716;0
6.121037;-0.02592114;14.8517;6.28144;6;GoldenRod;14.97924;-29.80513;5.178092;33.35751;0
6.121037;-0.02592114;14.8517;6.28144;7;Brick;15.05307;0.2059987;6.296869;15.05448;3
6.142484;-0.02607087;14.93749;6.28144;0;Greystone;0.05245588;15.17493;7.850525;15.17502;4
6.142484;-0.02607087;14.93749;6.28144;1;TerraCotta;30.01077;-14.90947;5.822098;33.51028;0
6.142484;-0.02607087;14.93749;6.28144;2;Violet;-15.00081;0.1747826;9.413127;15.00183;7
6.142484;-0.02607087;14.93749;6.28144;3;Forest;-15.03162;-29.83634;4.245704;33.40894;0
6.142484;-0.02607087;14.93749;6.28144;4;Lake;-30.01081;-14.80472;3.599876;33.46384;0
6.142484;-0.02607087;14.93749;6.28144;5;Ivy;-0.05238666;-44.86071;4.711221;44.86074;0
6.142484;-0.02607087;14.93749;6.28144;6;GoldenRod;14.97923;-29.88871;5.17697;33.43221;0
6.142484;-0.02607087;14.93749;6.28144;7;Brick;15.05308;0.1222875;6.291309;15.05357;3
6.170344;-0.02626537;15.04893;6.28144;0;Greystone;0.05245486;15.0893;7.850505;15.08939;4
6.170344;-0.02626537;15.04893;6.28144;1;TerraCotta;30.01075;-14.99527;5.819807;33.54852;0
6.170344;-0.02626537;15.04893;6.28144;2;Violet;-15.00081;0.08876873;9.41886;15.00108;7
6.170344;-0.02626537;15.04893;6.28144;3;Forest;-15.03158;-29.92212;4.246858;33.48555;0
6.170344;-0.02626537;15.04893;6.28144;4;Lake;-30.01079;-14.89053;3.602174;33.50187;0
6.170344;-0.02626537;15.04893;6.28144;5;Ivy;-0.05237966;-44.94648;4.711224;44.94651;0
6.170344;-0.02626537;15.04893;6.28144;6;GoldenRod;14.9792;-29.97449;5.175822;33.5089;0
6.170344;-0.02626537;15.04893;6.28144;7;Brick;15.05308;0.03630836;6.285597;15.05312;3
6.19704;-0.02645174;15.15572;6.28144;0;Greystone;0.05245383;14.97806;7.85048;14.97815;4
6.19704;-0.02645174;15.15572;6.28144;1;TerraCotta;30.01072;-15.10674;5.816839;33.59846;0
6.19704;-0.02645174;15.15572;6.28144;2;Violet;-15.00081;-0.02295155;3.143123;15.00083;7
6.19704;-0.02645174;15.15572;6.28144;3;Forest;-15.03156;-30.03353;4.248347;33.58513;0
6.19704;-0.02645174;15.15572;6.28144;4;Lake;-30.01075;-15.00199;3.60515;33.55153;0
6.19704;-0.02645174;15.15572;6.28144;5;Ivy;-0.0523806;-45.0579;4.711226;45.05793;0
6.19704;-0.02645174;15.15572;6.28144;6;GoldenRod;14.97916;-30.0859;5.174339;33.60858;0
6.19704;-0.02645174;15.15572;6.28144;7;Brick;15.05308;-0.07530818;6.278183;15.05327;3
6.226369;-0.0266565;15.27303;6.28144;0;Greystone;0.05245639;14.87147;7.850454;14.87156;4
6.226369;-0.0266565;15.27303;6.28144;1;TerraCotta;30.01069;-15.21355;5.814003;33.6466;0
6.226369;-0.0266565;15.27303;6.28144;2;Violet;-15.00081;-0.1298019;3.150245;15.00137;7
6.226369;-0.0266565;15.27303;6.28144;3;Forest;-15.03153;-30.14029;4.249767;33.68062;0
6.226369;-0.0266565;15.27303;6.28144;4;Lake;-30.01072;-15.1088;3.607994;33.59939;0
6.226369;-0.0266565;15.27303;6.28144;5;Ivy;-0.05237549;-45.16466;4.711229;45.16469;0
6.226369;-0.0266565;15.27303;6.28144;6;GoldenRod;14.97913;-30.19266;5.172926;33.70417;0
6.226369;-0.0266565;15.27303;6.28144;7;Brick;15.05308;-0.1822882;6.271076;15.05418;3
6.253469;-0.02684569;15.38143;6.28144;0;Greystone;0.05245844;14.75437;7.850426;14.75446;4
6.253469;-0.02684569;15.38143;6.28144;1;TerraCotta;30.01065;-15.33089;5.810897;33.69978;0
6.253469;-0.02684569;15.38143;6.28144;2;Violet;-15.00081;-0.2473152;3.158078;15.00285;7
6.253469;-0.02684569;15.38143;6.28144;3;Forest;-15.03149;-30.25759;4.251318;33.78561;0
6.253469;-0.02684569;15.38143;6.28144;4;Lake;-30.01069;-15.22613;3.611109;33.65229;0
6.253469;-0.02684569;15.38143;6.28144;5;Ivy;-0.05238196;-45.28195;4.711232;45.28198;0
6.253469;-0.02684569;15.38143;6.28144;6;GoldenRod;14.9791;-30.30995;5.171384;33.80927;0
6.253469;-0.02684569;15.38143;6.28144;7;Brick;15.05307;-0.2998061;6.263271;15.05605;3
6.284401;-0.02706164;15.50516;6.28144;0;Greystone;0.05245788;14.64617;7.8504;14.64627;5
6.284401;-0.02706164;15.50516;6.28144;1;TerraCotta;30.01063;-15.4393;5.808036;33.74922;0
6.284401;-0.02706164;15.50516;6.28144;2;Violet;-15.0008;-0.3559661;3.165318;15.00502;7
6.284401;-0.02706164;15.50516;6.28144;3;Forest;-15.03146;-30.36596;4.252741;33.88269;0
6.284401;-0.02706164;15.50516;6.28144;4;Lake;-30.01066;-15.33455;3.613978;33.70146;0
6.284401;-0.02706164;15.50516;6.28144;5;Ivy;-0.05237747;-45.39033;4.711235;45.39036;0
6.284401;-0.02706164;15.50516;6.28144;6;GoldenRod;14.97907;-30.41833;5.169967;33.90645;0
6.284401;-0.02706164;15.50516;6.28144;7;Brick;15.05306;-0.4083813;6.256063;15.0586;2
6.310606;-0.02724458;15.60998;6.28144;0;Greystone;0.05246569;14.52268;7.850369;14.52277;5
6.310606;-0.02724458;15.60998;6.28144;1;TerraCotta;30.01059;-15.56306;5.80478;33.80598;0
6.310606;-0.02724458;15.60998;6.28144;2;Violet;-15.00079;-0.4798799;3.173572;15.00846;7
6.310606;-0.02724458;15.60998;6.28144;3;Forest;-15.03143;-30.48966;4.254356;33.99358;0
6.310606;-0.02724458;15.60998;6.28144;4;Lake;-30.01062;-15.45831;3.617243;33.75792;0
6.310606;-0.02724458;15.60998;6.28144;5;Ivy;-0.05236829;-45.51403;4.711238;45.51406;0
6.310606;-0.02724458;15.60998;6.28144;6;GoldenRod;14.97903;-30.54203;5.168359;34.01746;0
6.310606;-0.02724458;15.60998;6.28144;7;Brick;15.05305;-0.532342;6.247836;15.06246;2
6.334837;-0.02741374;15.7069;6.28144;0;Greystone;0.05246587;14.41806;7.850343;14.41816;6
6.334837;-0.02741374;15.7069;6.28144;1;TerraCotta;30.01055;-15.66791;5.80203;33.85434;0
6.334837;-0.02741374;15.7069;6.28144;2;Violet;-15.00077;-0.5848918;3.180564;15.01217;6
6.334837;-0.02741374;15.7069;6.28144;3;Forest;-15.03139;-30.59446;4.255717;34.08759;0
6.334837;-0.02741374;15.7069;6.28144;4;Lake;-30.0106;-15.56315;3.62;33.80603;0
6.334837;-0.02741374;15.7069;6.28144;5;Ivy;-0.05238011;-45.61883;4.711241;45.61886;0
6.334837;-0.02741374;15.7069;6.28144;6;GoldenRod;14.97901;-30.64683;5.167006;34.11156;0
6.334837;-0.02741374;15.7069;6.28144;7;Brick;15.05303;-0.6373541;6.24087;15.06652;2
6.360441;-0.02759249;15.80932;6.28144;0;Greystone;0.05246216;14.32133;7.850318;14.32143;6
6.360441;-0.02759249;15.80932;6.28144;1;TerraCotta;30.01053;-15.76485;5.799495;33.8993;0
6.360441;-0.02759249;15.80932;6.28144;2;Violet;-15.00076;-0.6819793;3.187024;15.01625;6
6.360441;-0.02759249;15.80932;6.28144;3;Forest;-15.03137;-30.69136;4.256968;34.17458;0
6.360441;-0.02759249;15.80932;6.28144;4;Lake;-30.01056;-15.6601;3.622543;33.85074;0
6.360441;-0.02759249;15.80932;6.28144;5;Ivy;-0.05238238;-45.71574;4.711243;45.71577;0
6.360441;-0.02759249;15.80932;6.28144;6;GoldenRod;14.97898;-30.74373;5.165761;34.19864;0
6.360441;-0.02759249;15.80932;6.28144;7;Brick;15.05302;-0.7344414;6.234434;15.07092;2
6.385951;-0.02777058;15.91136;6.28144;0;Greystone;0.05246743;14.21912;7.850292;14.21921;6
6.385951;-0.02777058;15.91136;6.28144;1;TerraCotta;30.0105;-15.86728;5.796823;33.94703;0
6.385951;-0.02777058;15.91136;6.28144;2;Violet;-15.00074;-0.7845816;3.193848;15.02125;6
6.385951;-0.02777058;15.91136;6.28144;3;Forest;-15.03135;-30.79376;4.258283;34.26656;0
6.385951;-0.02777058;15.91136;6.28144;4;Lake;-30.01054;-15.76253;3.625222;33.89822;0
6.385951;-0.02777058;15.91136;6.28144;5;Ivy;-0.05236863;-45.81813;4.711246;45.81816;0
6.385951;-0.02777058;15.91136;6.28144;6;GoldenRod;14.97896;-30.84612;5.164453;34.29071;0
6.385951;-0.02777058;15.91136;6.28144;7;Brick;15.053;-0.8370324;6.227637;15.07625;2
6.406433;-0.02791357;15.99328;6.28144;0;Greystone;0.05246865;14.11728;7.850265;14.11738;6
6.406433;-0.02791357;15.99328;6.28144;1;TerraCotta;30.01047;-15.96933;5.794169;33.99482;0
6.406433;-0.02791357;15.99328;6.28144;2;Violet;-15.00072;-0.8868152;3.200642;15.02691;6
6.406433;-0.02791357;15.99328;6.28144;3;Forest;-15.03132;-30.89577;4.259586;34.35825;0
6.406433;-0.02791357;15.99328;6.28144;4;Lake;-30.0105;-15.86459;3.627885;33.94577;0
6.406433;-0.02791357;15.99328;6.28144;5;Ivy;-0.05237575;-45.92015;4.711248;45.92019;0
6.406433;-0.02791357;15.99328;6.28144;6;GoldenRod;14.97893;-30.94814;5.163156;34.38249;0
6.406433;-0.02791357;15.99328;6.28144;7;Brick;15.05298;-0.9392467;6.22087;15.08225;2
6.427678;-0.02806189;16.07827;6.28144;0;Greystone;0.05247264;14.03552;7.850243;14.03562;7
6.427678;-0.02806189;16.07827;6.28144;1;TerraCotta;30.01044;-16.05129;5.792043;34.03337;0
6.427678;-0.02806189;16.07827;6.28144;2;Violet;-15.0007;-0.9688847;3.206092;15.03196;5
6.427678;-0.02806189;16.07827;6.28144;3;Forest;-15.03129;-30.97769;4.260627;34.43192;0
6.427678;-0.02806189;16.07827;6.28144;4;Lake;-30.01048;-15.94653;3.630017;33.98413;0
6.427678;-0.02806189;16.07827;6.28144;5;Ivy;-0.05238143;-46.00207;4.71125;46.0021;0
6.427678;-0.02806189;16.07827;6.28144;6;GoldenRod;14.97891;-31.03005;5.162119;34.45623;0
6.427678;-0.02806189;16.07827;6.28144;7;Brick;15.05296;-1.021326;6.21544;15.08757;2
6.449238;-0.02821241;16.16451;6.28144;0;Greystone;0.05246825;13.95072;7.850221;13.95082;7
6.449238;-0.02821241;16.16451;6.28144;1;TerraCotta;30.01042;-16.13629;5.789843;34.07352;0
6.449238;-0.02821241;16.16451;6.28144;2;Violet;-15.00068;-1.054031;3.211743;15.03767;5
6.449238;-0.02821241;16.16451;6.28144;3;Forest;-15.03128;-31.06265;4.261703;34.50837;0
6.449238;-0.02821241;16.16451;6.28144;4;Lake;-30.01045;-16.03153;3.632223;34.02407;0
6.449238;-0.02821241;16.16451;6.28144;5;Ivy;-0.05239028;-46.08703;4.711252;46.08706;0
6.449238;-0.02821241;16.16451;6.28144;6;GoldenRod;14.97887;-31.11502;5.161049;34.53275;0
6.449238;-0.02821241;16.16451;6.28144;7;Brick;15.05293;-1.10646;6.209813;15.09354;2
6.469696;-0.02835523;16.24634;6.28144;0;Greystone;0.05247515;13.86466;7.850197;13.86476;7
6.469696;-0.02835523;16.24634;6.28144;1;TerraCotta;30.01039;-16.22254;5.787615;34.11443;0
6.469696;-0.02835523;16.24634;6.28144;2;Violet;-15.00066;-1.140417;3.217471;15.04395;5
6.469696;-0.02835523;16.24634;6.28144;3;Forest;-15.03125;-31.14887;4.262789;34.58599;0
6.469696;-0.02835523;16.24634;6.28144;4;Lake;-30.01043;-16.11779;3.634457;34.06478;0
6.469696;-0.02835523;16.24634;6.28144;5;Ivy;-0.0523782;-46.17325;4.711255;46.17328;0
6.469696;-0.02835523;16.24634;6.28144;6;GoldenRod;14.97886;-31.20124;5.159968;34.61045;0
6.469696;-0.02835523;16.24634;6.28144;7;Brick;15.05291;-1.192849;6.204107;15.1001;2
6.489849;-0.02849593;16.32695;6.28144;0;Greystone;0.05247499;13.783;7.850174;13.7831;8
6.489849;-0.02849593;16.32695;6.28144;1;TerraCotta;30.01037;-16.30439;5.785507;34.15341;0
6.489849;-0.02849593;16.32695;6.28144;2;Violet;-15.00064;-1.222399;3.222903;15.05036;4
6.489849;-0.02849593;16.32695;6.28144;3;Forest;-15.03123;-31.23068;4.263815;34.65968;0
6.489849;-0.02849593;16.32695;6.28144;4;Lake;-30.01041;-16.19963;3.636571;34.10356;0
6.489849;-0.02849593;16.32695;6.28144;5;Ivy;-0.05238279;-46.25507;4.711257;46.2551;0
6.489849;-0.02849593;16.32695;6.28144;6;GoldenRod;14.97884;-31.28305;5.158947;34.68422;0
6.489849;-0.02849593;16.32695;6.28144;7;Brick;15.05289;-1.274841;6.198696;15.10677;2
6.517303;-0.0286876;16.43677;6.28144;0;Greystone;0.05247583;13.70256;7.850152;13.70266;8
6.517303;-0.0286876;16.43677;6.28144;1;TerraCotta;30.01034;-16.38502;5.783434;34.19195;0
6.517303;-0.0286876;16.43677;6.28144;2;Violet;-15.00061;-1.303149;3.228248;15.05711;4
6.517303;-0.0286876;16.43677;6.28144;3;Forest;-15.03121;-31.31128;4.264822;34.73231;0
6.517303;-0.0286876;16.43677;6.28144;4;Lake;-30.01038;-16.28027;3.63865;34.14191;0
6.517303;-0.0286876;16.43677;6.28144;5;Ivy;-0.05238569;-46.33567;4.711258;46.3357;0
6.517303;-0.0286876;16.43677;6.28144;6;GoldenRod;14.97882;-31.36365;5.157945;34.75692;0
6.517303;-0.0286876;16.43677;6.28144;7;Brick;15.05286;-1.355576;6.193373;15.11378;2
6.539681;-0.02884383;16.52628;6.28144;0;Greystone;0.0524775;13.59298;7.850121;13.59308;8
6.539681;-0.02884383;16.52628;6.28144;1;TerraCotta;30.01031;-16.49486;5.780619;34.2447;0
6.539681;-0.02884383;16.52628;6.28144;2;Violet;-15.00058;-1.413153;3.235522;15.06699;4
6.539681;-0.02884383;16.52628;6.28144;3;Forest;-15.03117;-31.42108;4.266188;34.83131;0
6.539681;-0.02884383;16.52628;6.28144;4;Lake;-30.01035;-16.39011;3.641474;34.1944;0
6.539681;-0.02884383;16.52628;6.28144;5;Ivy;-0.05237694;-46.44547;4.711261;46.4455;0
6.539681;-0.02884383;16.52628;6.28144;6;GoldenRod;14.97878;-31.47345;5.156586;34.85601;0
6.539681;-0.02884383;16.52628;6.28144;7;Brick;15.05283;-1.465597;6.186128;15.12401;2
6.5612;-0.02899406;16.61235;6.28144;0;Greystone;0.05248041;13.50367;7.850095;13.50377;8
6.5612;-0.02899406;16.61235;6.28144;1;TerraCotta;30.01029;-16.58438;5.77833;34.28788;0
6.5612;-0.02899406;16.61235;6.28144;2;Violet;-15.00055;-1.502821;3.241444;15.07564;4
6.5612;-0.02899406;16.61235;6.28144;3;Forest;-15.03115;-31.51057;4.267294;34.91205;0
6.5612;-0.02899406;16.61235;6.28144;4;Lake;-30.01033;-16.47963;3.643769;34.23738;0
6.5612;-0.02899406;16.61235;6.28144;5;Ivy;-0.05236692;-46.53495;4.711264;46.53498;0
6.5612;-0.02899406;16.61235;6.28144;6;GoldenRod;14.97876;-31.56294;5.155485;34.93683;0
6.5612;-0.02899406;16.61235;6.28144;7;Brick;15.0528;-1.555255;6.180231;15.13293;2
6.580913;-0.02913168;16.6912;6.28144;0;Greystone;0.05247934;13.41779;7.85007;13.41789;8
6.580913;-0.02913168;16.6912;6.28144;1;TerraCotta;30.01026;-16.67048;5.776135;34.32959;0
6.580913;-0.02913168;16.6912;6.28144;2;Violet;-15.00051;-1.589053;3.247132;15.08445;4
6.580913;-0.02913168;16.6912;6.28144;3;Forest;-15.03113;-31.59663;4.268354;34.98974;0
6.580913;-0.02913168;16.6912;6.28144;4;Lake;-30.0103;-16.56572;3.645971;34.27887;0
6.580913;-0.02913168;16.6912;6.28144;5;Ivy;-0.05237484;-46.62101;4.711266;46.62104;0
6.580913;-0.02913168;16.6912;6.28144;6;GoldenRod;14.97873;-31.64899;5.15443;35.01459;0
6.580913;-0.02913168;16.6912;6.28144;7;Brick;15.05276;-1.641477;6.174566;15.142;2
6.600895;-0.02927118;16.77113;6.28144;0;Greystone;0.05248332;13.33912;7.850047;13.33922;8
6.600895;-0.02927118;16.77113;6.28144;1;TerraCotta;30.01024;-16.74933;5.774129;34.36793;0
6.600895;-0.02927118;16.77113;6.28144;2;Violet;-15.00048;-1.668032;3.252336;15.09294;4
6.600895;-0.02927118;16.77113;6.28144;3;Forest;-15.03112;-31.67546;4.26932;35.06093;0
6.600895;-0.02927118;16.77113;6.28144;4;Lake;-30.01027;-16.64459;3.647983;34.31704;0
6.600895;-0.02927118;16.77113;6.28144;5;Ivy;-0.05237433;-46.69985;4.711267;46.69988;0
6.600895;-0.02927118;16.77113;6.28144;6;GoldenRod;14.97873;-31.72782;5.153469;35.08585;0
6.600895;-0.02927118;16.77113;6.28144;7;Brick;15.05273;-1.720469;6.169383;15.15073;2
6.632438;-0.02949139;16.8973;6.28144;0;Greystone;0.05248568;13.25937;7.850023;13.25947;8
6.632438;-0.02949139;16.8973;6.28144;1;TerraCotta;30.01022;-16.82928;5.772099;34.40694;0
6.632438;-0.02949139;16.8973;6.28144;2;Violet;-15.00045;-1.748103;3.257606;15.10197;4
6.632438;-0.02949139;16.8973;6.28144;3;Forest;-15.03108;-31.75538;4.270296;35.13314;0
6.632438;-0.02949139;16.8973;6.28144;4;Lake;-30.01025;-16.72453;3.650019;34.35586;0
6.632438;-0.02949139;16.8973;6.28144;5;Ivy;-0.05237474;-46.77977;4.711269;46.7798;0
6.632438;-0.02949139;16.8973;6.28144;6;GoldenRod;14.97869;-31.80774;5.152498;35.15812;0
6.632438;-0.02949139;16.8973;6.28144;7;Brick;15.0527;-1.800536;6.164135;15.16;2
6.655672;-0.0296536;16.99024;6.28144;0;Greystone;0.05248216;13.13349;7.849986;13.13359;8
6.655672;-0.0296536;16.99024;6.28144;1;TerraCotta;30.01018;-16.95548;5.768906;34.46881;0
6.655672;-0.0296536;16.99024;6.28144;2;Violet;-15.0004;-1.874497;3.265911;15.11707;4
6.655672;-0.0296536;16.99024;6.28144;3;Forest;-15.03106;-31.88152;4.271828;35.24718;0
6.655672;-0.0296536;16.99024;6.28144;4;Lake;-30.01022;-16.85072;3.653222;34.41744;0
6.655672;-0.0296536;16.99024;6.28144;5;Ivy;-0.05238177;-46.90592;4.711272;46.90595;0
6.655672;-0.0296536;16.99024;6.28144;6;GoldenRod;14.97866;-31.93389;5.150973;35.27228;0
6.655672;-0.0296536;16.99024;6.28144;7;Brick;15.05265;-1.926928;6.155865;15.17548;2
6.676593;-0.02979965;17.07392;6.28144;0;Greystone;0.05249097;13.04077;7.849957;13.04088;8
6.676593;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01015;-17.04843;5.766561;34.51461;0
6.676593;-0.02979965;17.07392;6.28144;2;Violet;-15.00036;-1.967592;3.272018;15.12885;4
6.676593;-0.02979965;17.07392;6.28144;3;Forest;-15.03104;-31.97443;4.27295;35.33124;0
6.676593;-0.02979965;17.07392;6.28144;4;Lake;-30.01019;-16.94368;3.655574;34.46302;0
6.676593;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237348;-46.99884;4.711275;46.99887;0
6.676593;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97865;-32.0268;5.149857;35.35641;0
6.676593;-0.02979965;17.07392;6.28144;7;Brick;15.0526;-2.020018;6.149785;15.18754;2
6.696699;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
6.696699;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01013;-17.13212;5.764454;34.55601;0
6.696699;-0.02979965;17.07392;6.28144;2;Violet;-15.00032;-2.051418;3.277508;15.13994;4
6.696699;-0.02979965;17.07392;6.28144;3;Forest;-15.03101;-32.0581;4.273956;35.40696;0
6.696699;-0.02979965;17.07392;6.28144;4;Lake;-30.01016;-17.02737;3.657687;34.50422;0
6.696699;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237691;-47.0825;4.711277;47.08253;0
6.696699;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97863;-32.11046;5.148856;35.43221;0
6.696699;-0.02979965;17.07392;6.28144;7;Brick;15.05256;-2.103841;6.144319;15.19888;2
6.718489;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
6.718489;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01013;-17.13212;5.764454;34.55601;0
6.718489;-0.02979965;17.07392;6.28144;2;Violet;-15.00032;-2.051418;3.277508;15.13994;4
6.718489;-0.02979965;17.07392;6.28144;3;Forest;-15.03101;-32.0581;4.273956;35.40696;0
6.718489;-0.02979965;17.07392;6.28144;4;Lake;-30.01016;-17.02737;3.657687;34.50422;0
6.718489;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237691;-47.0825;4.711277;47.08253;0
6.718489;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97863;-32.11046;5.148856;35.43221;0
6.718489;-0.02979965;17.07392;6.28144;7;Brick;15.05256;-2.103841;6.144319;15.19888;2
6.739325;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
6.739325;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01013;-17.13212;5.764454;34.55601;0
6.739325;-0.02979965;17.07392;6.28144;2;Violet;-15.00032;-2.051418;3.277508;15.13994;4
6.739325;-0.02979965;17.07392;6.28144;3;Forest;-15.03101;-32.0581;4.273956;35.40696;0
6.739325;-0.02979965;17.07392;6.28144;4;Lake;-30.01016;-17.02737;3.657687;34.50422;0
6.739325;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237691;-47.0825;4.711277;47.08253;0
6.739325;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97863;-32.11046;5.148856;35.43221;0
6.739325;-0.02979965;17.07392;6.28144;7;Brick;15.05256;-2.103841;6.144319;15.19888;2
6.766238;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
6.766238;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01013;-17.13212;5.764454;34.55601;0
6.766238;-0.02979965;17.07392;6.28144;2;Violet;-15.00032;-2.051418;3.277508;15.13994;4
6.766238;-0.02979965;17.07392;6.28144;3;Forest;-15.03101;-32.0581;4.273956;35.40696;0
6.766238;-0.02979965;17.07392;6.28144;4;Lake;-30.01016;-17.02737;3.657687;34.50422;0
6.766238;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237691;-47.0825;4.711277;47.08253;0
6.766238;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97863;-32.11046;5.148856;35.43221;0
6.766238;-0.02979965;17.07392;6.28144;7;Brick;15.05256;-2.103841;6.144319;15.19888;2
6.791677;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
6.791677;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01013;-17.13212;5.764454;34.55601;0
6.791677;-0.02979965;17.07392;6.28144;2;Violet;-15.00032;-2.051418;3.277508;15.13994;4
6.791677;-0.02979965;17.07392;6.28144;3;Forest;-15.03101;-32.0581;4.273956;35.40696;0
6.791677;-0.02979965;17.07392;6.28144;4;Lake;-30.01016;-17.02737;3.657687;34.50422;0
6.791677;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237691;-47.0825;4.711277;47.08253;0
6.791677;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97863;-32.11046;5.148856;35.43221;0
6.791677;-0.02979965;17.07392;6.28144;7;Brick;15.05256;-2.103841;6.144319;15.19888;2
6.812409;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
6.812409;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01013;-17.13212;5.764454;34.55601;0
6.812409;-0.02979965;17.07392;6.28144;2;Violet;-15.00032;-2.051418;3.277508;15.13994;4
6.812409;-0.02979965;17.07392;6.28144;3;Forest;-15.03101;-32.0581;4.273956;35.40696;0
6.812409;-0.02979965;17.07392;6.28144;4;Lake;-30.01016;-17.02737;3.657687;34.50422;0
6.812409;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237691;-47.0825;4.711277;47.08253;0
6.812409;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97863;-32.11046;5.148856;35.43221;0
6.812409;-0.02979965;17.07392;6.28144;7;Brick;15.05256;-2.103841;6.144319;15.19888;2
6.8325;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
6.8325;-0.02979965;17.07392;6.28144;1;TerraCotta;30.01013;-17.13212;5.764454;34.55601;0
6.8325;-0.02979965;17.07392;6.28144;2;Violet;-15.00032;-2.051418;3.277508;15.13994;4
6.8325;-0.02979965;17.07392;6.28144;3;Forest;-15.03101;-32.0581;4.273956;35.40696;0
6.8325;-0.02979965;17.07392;6.28144;4;Lake;-30.01016;-17.02737;3.657687;34.50422;0
6.8325;-0.02979965;17.07392;6.28144;5;Ivy;-0.05237691;-47.0825;4.711277;47.08253;0
6.8325;-0.02979965;17.07392;6.28144;6;GoldenRod;14.97863;-32.11046;5.148856;35.43221;0
6.8325;-0.02979965;17.07392;6.28144;7;Brick;15.05256;-2.103841;6.144319;15.19888;2
6.852538;-0.02979965;17.07392;6.28144;0;Greystone;0.0524886;12.95729;7.849931;12.9574;8
